"srch_id","year","month","weekofyear","time","site_id","visitor_location_country_id","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","random_bool"
"'28584'","'2012'","'12'","'51'","'11'","'5'","'219'","'4335'",1,6,1,0,1,0,1
"'662760'","'2013'","'02'","'5'","'10'","'5'","'219'","'13870'",3,52,2,2,1,0,0
"'225237'","'2013'","'06'","'24'","'8'","'5'","'219'","'19521'",1,27,2,1,1,1,0
"'406224'","'2013'","'03'","'13'","'8'","'5'","'219'","'23235'",4,1,2,0,2,0,0
"'609636'","'2013'","'04'","'14'","'12'","'5'","'219'","'8304'",1,2,2,1,1,1,0
"'82480'","'2012'","'11'","'48'","'10'","'5'","'219'","'16570'",2,1,2,0,1,1,0
"'342929'","'2013'","'03'","'13'","'1'","'5'","'219'","'2393'",2,2,2,0,1,0,1
"'477644'","'2013'","'03'","'10'","'5'","'5'","'219'","'23666'",1,11,1,1,2,1,0
"'580099'","'2012'","'12'","'51'","'8'","'5'","'219'","'21394'",1,2,2,0,1,1,0
"'544933'","'2013'","'01'","'2'","'9'","'5'","'219'","'15146'",1,7,8,0,2,1,0
"'534048'","'2012'","'11'","'46'","'11'","'5'","'219'","'23605'",2,18,2,0,1,1,0
"'517597'","'2013'","'02'","'7'","'10'","'5'","'219'","'10893'",1,7,2,0,1,1,0
"'66871'","'2013'","'02'","'8'","'6'","'5'","'219'","'13870'",1,35,2,2,1,0,0
"'140307'","'2013'","'05'","'21'","'11'","'5'","'219'","'10424'",1,7,2,2,1,0,0
"'77878'","'2013'","'05'","'21'","'5'","'5'","'219'","'23605'",2,27,2,0,1,1,0
"'76125'","'2012'","'12'","'49'","'7'","'5'","'219'","'11761'",3,24,2,0,1,1,1
"'214343'","'2013'","'04'","'14'","'8'","'5'","'219'","'1808'",2,63,2,0,1,1,1
"'346287'","'2013'","'06'","'26'","'12'","'5'","'129'","'23246'",1,4,2,2,1,0,0
"'662411'","'2012'","'12'","'49'","'7'","'5'","'219'","'13216'",1,1,1,0,1,0,0
"'470866'","'2013'","'04'","'16'","'10'","'5'","'219'","'10718'",1,49,3,0,1,1,0
"'583852'","'2012'","'12'","'52'","'11'","'5'","'219'","'28201'",1,3,2,0,1,1,1
"'248339'","'2013'","'04'","'18'","'8'","'5'","'219'","'18249'",1,11,2,0,1,1,0
"'222356'","'2013'","'05'","'20'","'11'","'15'","'55'","'16570'",1,0,1,1,2,1,0
"'595639'","'2013'","'04'","'17'","'8'","'5'","'219'","'8347'",1,3,2,0,1,1,0
"'194687'","'2013'","'06'","'23'","'11'","'5'","'219'","'11357'",2,16,2,0,1,1,1
"'349915'","'2012'","'11'","'48'","'10'","'5'","'219'","'8347'",2,18,3,0,1,1,1
"'459313'","'2013'","'04'","'17'","'7'","'5'","'219'","'2964'",3,8,1,0,1,0,1
"'624958'","'2013'","'06'","'24'","'11'","'15'","'55'","'23246'",1,94,2,0,1,1,0
"'82743'","'2013'","'03'","'12'","'9'","'5'","'219'","'9175'",2,1,2,0,1,1,1
"'639145'","'2012'","'11'","'45'","'9'","'14'","'219'","'7384'",1,2,2,0,1,0,0
"'608856'","'2012'","'11'","'48'","'3'","'5'","'219'","'26765'",1,0,1,0,1,1,0
"'392668'","'2012'","'11'","'48'","'4'","'14'","'100'","'6792'",1,3,2,0,1,1,0
"'640857'","'2013'","'03'","'13'","'7'","'31'","'219'","'26566'",5,4,2,0,1,0,0
"'434102'","'2013'","'01'","'1'","'10'","'18'","'129'","'9402'",3,143,2,0,1,0,0
"'498143'","'2013'","'06'","'25'","'3'","'5'","'219'","'1641'",3,0,2,0,1,1,0
"'445441'","'2012'","'11'","'48'","'5'","'5'","'219'","'13216'",1,31,4,0,1,1,0
"'47902'","'2013'","'05'","'19'","'3'","'5'","'219'","'23435'",3,43,2,2,1,1,0
"'501835'","'2013'","'05'","'19'","'11'","'14'","'100'","'23452'",1,15,9,0,3,1,0
"'339029'","'2013'","'06'","'25'","'10'","'14'","'100'","'4295'",1,9,1,0,1,0,0
"'659538'","'2013'","'03'","'10'","'5'","'5'","'219'","'5144'",1,0,1,0,1,0,0
"'163637'","'2013'","'04'","'14'","'6'","'5'","'219'","'9086'",1,3,2,0,1,1,0
"'329786'","'2013'","'05'","'18'","'1'","'5'","'219'","'17713'",2,5,2,2,1,1,1
"'47153'","'2012'","'11'","'45'","'9'","'5'","'219'","'1861'",1,1,2,0,1,1,0
"'404613'","'2013'","'03'","'11'","'11'","'5'","'219'","'13661'",1,5,2,0,1,1,0
"'409701'","'2013'","'01'","'4'","'4'","'5'","'219'","'21808'",3,14,1,0,1,1,0
"'505528'","'2013'","'06'","'23'","'10'","'5'","'219'","'27189'",1,10,2,0,1,1,0
"'120685'","'2013'","'04'","'16'","'6'","'5'","'219'","'5521'",1,25,2,0,1,1,1
"'388479'","'2013'","'01'","'5'","'6'","'5'","'219'","'13870'",3,116,3,0,1,1,0
"'584772'","'2013'","'01'","'5'","'5'","'5'","'219'","'28201'",2,31,1,0,1,1,1
"'140325'","'2013'","'04'","'17'","'1'","'5'","'220'","'23246'",3,50,2,0,1,0,1
"'478006'","'2013'","'03'","'13'","'11'","'5'","'219'","'25387'",3,0,2,0,1,0,0
"'326284'","'2012'","'11'","'46'","'5'","'5'","'219'","'16135'",1,3,1,1,1,0,0
"'366704'","'2013'","'01'","'5'","'10'","'5'","'117'","'8192'",2,17,2,0,1,1,0
"'659429'","'2013'","'06'","'24'","'5'","'5'","'219'","'12410'",2,16,2,0,1,1,0
"'439419'","'2012'","'11'","'46'","'7'","'5'","'219'","'9412'",1,1,4,0,2,1,0
"'67639'","'2012'","'12'","'52'","'8'","'14'","'100'","'16888'",1,9,2,0,1,1,0
"'429371'","'2013'","'02'","'6'","'3'","'5'","'219'","'5143'",2,16,1,0,1,1,0
"'221355'","'2013'","'02'","'9'","'12'","'5'","'219'","'23190'",1,23,4,0,2,1,1
"'442119'","'2013'","'02'","'8'","'5'","'14'","'100'","'26566'",1,25,1,3,1,1,1
"'538436'","'2013'","'02'","'5'","'6'","'5'","'219'","'7029'",2,14,2,0,1,1,1
"'28571'","'2013'","'02'","'5'","'12'","'5'","'219'","'27372'",1,11,1,0,1,1,0
"'5388'","'2013'","'04'","'15'","'8'","'5'","'212'","'13216'",8,70,3,2,1,0,0
"'438203'","'2013'","'05'","'22'","'5'","'5'","'219'","'11339'",1,8,1,0,1,1,0
"'616262'","'2013'","'02'","'7'","'10'","'18'","'129'","'13539'",3,118,2,0,1,0,0
"'48193'","'2013'","'04'","'15'","'8'","'15'","'55'","'26928'",1,47,2,1,1,1,0
"'155013'","'2013'","'04'","'16'","'1'","'5'","'219'","'23904'",2,0,1,0,1,0,1
"'489841'","'2012'","'11'","'47'","'7'","'5'","'219'","'8192'",3,27,2,0,1,0,0
"'540075'","'2013'","'02'","'8'","'9'","'5'","'219'","'7714'",3,9,2,0,1,0,0
"'73883'","'2013'","'02'","'9'","'5'","'5'","'219'","'9402'",2,3,2,0,1,1,0
"'368659'","'2012'","'12'","'49'","'3'","'14'","'100'","'26571'",1,19,2,1,1,0,0
"'420057'","'2012'","'12'","'49'","'10'","'5'","'219'","'17356'",1,0,2,0,1,1,1
"'385502'","'2013'","'06'","'22'","'4'","'5'","'219'","'19194'",2,14,2,1,1,0,0
"'628387'","'2013'","'02'","'6'","'9'","'5'","'219'","'4041'",2,6,1,0,1,0,0
"'328597'","'2013'","'03'","'10'","'4'","'5'","'219'","'13539'",4,63,2,0,1,0,1
"'180614'","'2012'","'12'","'50'","'8'","'5'","'219'","'7274'",2,3,4,1,2,1,0
"'535308'","'2013'","'04'","'15'","'6'","'5'","'219'","'8993'",2,2,1,0,1,0,0
"'440146'","'2013'","'05'","'19'","'1'","'5'","'219'","'9402'",1,28,2,0,1,1,0
"'515867'","'2012'","'12'","'50'","'3'","'5'","'219'","'8993'",1,4,2,0,1,0,0
"'80508'","'2013'","'02'","'8'","'8'","'5'","'219'","'25479'",3,6,2,0,1,0,0
"'316595'","'2013'","'03'","'10'","'4'","'14'","'100'","'8192'",5,140,1,0,1,0,0
"'45541'","'2012'","'12'","'50'","'12'","'14'","'100'","'13870'",5,54,3,3,2,0,0
"'200974'","'2013'","'05'","'22'","'8'","'5'","'219'","'44'",2,21,2,1,1,0,0
"'361646'","'2013'","'05'","'20'","'8'","'5'","'219'","'22393'",1,16,2,0,1,1,0
"'530761'","'2013'","'02'","'6'","'5'","'5'","'219'","'14834'",1,9,1,0,1,1,0
"'559471'","'2012'","'11'","'48'","'5'","'5'","'219'","'14366'",2,3,2,0,1,1,0
"'95396'","'2013'","'06'","'24'","'4'","'14'","'100'","'18774'",4,9,2,0,1,0,0
"'189084'","'2013'","'01'","'1'","'7'","'5'","'219'","'2239'",1,29,1,0,1,1,0
"'387668'","'2012'","'12'","'49'","'4'","'5'","'219'","'8993'",2,0,2,0,1,1,0
"'347106'","'2012'","'12'","'52'","'8'","'5'","'219'","'26928'",1,31,1,0,1,1,0
"'264155'","'2013'","'06'","'23'","'5'","'5'","'219'","'23904'",1,2,1,1,1,0,0
"'402218'","'2013'","'02'","'6'","'10'","'5'","'219'","'2518'",2,18,2,0,1,0,0
"'462706'","'2013'","'05'","'19'","'4'","'5'","'219'","'8993'",2,1,2,0,1,1,0
"'593319'","'2013'","'05'","'22'","'4'","'5'","'219'","'7473'",2,24,3,1,1,1,0
"'274707'","'2012'","'11'","'48'","'8'","'5'","'219'","'13104'",1,5,2,0,1,0,0
"'531787'","'2013'","'02'","'8'","'12'","'15'","'55'","'8192'",2,90,2,0,1,1,0
"'568238'","'2013'","'03'","'12'","'4'","'5'","'35'","'7772'",1,14,2,2,1,0,0
"'599247'","'2012'","'11'","'46'","'6'","'7'","'100'","'3410'",1,35,2,0,1,1,0
"'370027'","'2013'","'05'","'21'","'9'","'5'","'219'","'6443'",1,26,2,0,1,1,0
"'317562'","'2013'","'01'","'2'","'5'","'5'","'219'","'8993'",2,9,2,0,2,0,0
"'320928'","'2013'","'04'","'17'","'5'","'5'","'219'","'21494'",2,11,2,0,1,1,1
"'133724'","'2012'","'11'","'48'","'8'","'5'","'219'","'19521'",1,1,4,0,2,0,0
"'513611'","'2013'","'03'","'12'","'5'","'5'","'219'","'4182'",1,13,2,0,1,1,0
"'112296'","'2013'","'03'","'10'","'8'","'5'","'219'","'4522'",2,37,1,0,1,1,0
"'661641'","'2013'","'06'","'23'","'9'","'5'","'219'","'26067'",1,25,2,0,1,1,0
"'647976'","'2013'","'04'","'15'","'11'","'5'","'219'","'8993'",1,1,2,0,1,1,1
"'3947'","'2013'","'05'","'19'","'5'","'5'","'55'","'13104'",1,29,2,0,1,0,0
"'397646'","'2013'","'01'","'3'","'8'","'5'","'219'","'15643'",1,0,2,0,1,0,0
"'37636'","'2012'","'11'","'46'","'9'","'5'","'219'","'13216'",2,0,1,0,1,1,0
"'493162'","'2013'","'04'","'17'","'6'","'5'","'219'","'9402'",3,24,2,1,1,1,0
"'199070'","'2013'","'01'","'1'","'5'","'5'","'219'","'10948'",1,12,2,0,1,0,0
"'557690'","'2012'","'12'","'49'","'12'","'5'","'219'","'7520'",1,4,2,0,1,1,0
"'555537'","'2013'","'05'","'21'","'9'","'5'","'219'","'4562'",1,17,2,0,1,0,0
"'622365'","'2013'","'01'","'5'","'1'","'5'","'219'","'6089'",3,0,3,0,2,0,0
"'184158'","'2013'","'01'","'2'","'12'","'5'","'219'","'23246'",1,5,1,0,1,0,0
"'433252'","'2013'","'04'","'16'","'12'","'29'","'132'","'4562'",2,60,2,1,1,0,0
"'55536'","'2013'","'06'","'26'","'7'","'5'","'219'","'3069'",1,27,1,0,1,0,0
"'525434'","'2013'","'06'","'24'","'3'","'5'","'90'","'4562'",3,29,2,2,1,1,0
"'271424'","'2013'","'05'","'19'","'6'","'5'","'219'","'4075'",10,1,1,1,2,0,0
"'179771'","'2013'","'02'","'6'","'8'","'5'","'219'","'3699'",1,10,2,0,1,1,0
"'258278'","'2013'","'06'","'23'","'9'","'5'","'219'","'14543'",2,5,2,0,1,1,0
"'481776'","'2012'","'12'","'51'","'9'","'5'","'219'","'16823'",1,1,3,0,2,0,0
"'663427'","'2012'","'11'","'45'","'4'","'5'","'219'","'26192'",1,8,1,0,1,1,1
"'554816'","'2012'","'11'","'48'","'11'","'5'","'219'","'21382'",1,29,1,0,1,1,0
"'455441'","'2013'","'01'","'1'","'11'","'5'","'219'","'3073'",5,6,2,0,1,0,0
"'471637'","'2013'","'05'","'22'","'4'","'5'","'219'","'20551'",1,16,2,0,1,0,1
"'484310'","'2013'","'02'","'8'","'9'","'5'","'219'","'16570'",3,6,1,0,1,0,0
"'272235'","'2013'","'04'","'17'","'11'","'14'","'100'","'26067'",4,60,2,0,1,0,0
"'637408'","'2013'","'02'","'6'","'5'","'5'","'219'","'3852'",1,9,1,1,1,0,1
"'536325'","'2013'","'05'","'20'","'5'","'5'","'219'","'7516'",2,12,2,0,1,1,0
"'569112'","'2013'","'06'","'24'","'4'","'5'","'219'","'4687'",3,5,1,0,1,0,0
"'445069'","'2013'","'05'","'21'","'6'","'5'","'219'","'21689'",3,8,2,2,1,1,0
"'497842'","'2012'","'11'","'45'","'10'","'5'","'219'","'18547'",2,40,2,2,1,1,0
"'187923'","'2013'","'03'","'10'","'11'","'5'","'219'","'4675'",5,66,1,0,1,0,1
"'527039'","'2012'","'12'","'51'","'8'","'11'","'103'","'18774'",3,160,2,0,1,0,1
"'573986'","'2013'","'06'","'24'","'11'","'5'","'219'","'11228'",2,2,2,0,1,0,0
"'368424'","'2013'","'03'","'9'","'9'","'5'","'219'","'7225'",3,19,2,0,1,1,1
"'506322'","'2013'","'01'","'1'","'11'","'5'","'219'","'10760'",1,1,1,0,1,0,0
"'145748'","'2013'","'06'","'24'","'8'","'5'","'219'","'11381'",3,7,2,0,1,0,0
"'476237'","'2013'","'02'","'9'","'8'","'5'","'219'","'4467'",4,37,2,0,1,1,0
"'409274'","'2012'","'12'","'52'","'11'","'5'","'219'","'15893'",1,12,2,3,1,1,1
"'318573'","'2012'","'11'","'48'","'5'","'5'","'219'","'7100'",1,10,2,0,1,1,0
"'232690'","'2012'","'11'","'47'","'6'","'5'","'219'","'18774'",2,37,2,0,1,0,0
"'569453'","'2012'","'11'","'46'","'10'","'5'","'219'","'28315'",1,3,2,0,1,1,0
"'485291'","'2013'","'03'","'11'","'6'","'18'","'138'","'25682'",2,212,2,0,1,0,1
"'339833'","'2013'","'03'","'10'","'6'","'5'","'219'","'7384'",1,12,2,0,1,0,0
"'269516'","'2013'","'04'","'16'","'6'","'5'","'219'","'9179'",2,2,2,0,1,1,1
"'108644'","'2013'","'01'","'5'","'6'","'15'","'55'","'10010'",2,3,2,0,1,1,0
"'581370'","'2013'","'02'","'6'","'4'","'5'","'219'","'4748'",1,62,2,0,1,1,0
"'378348'","'2013'","'01'","'4'","'6'","'15'","'55'","'18433'",4,57,1,0,1,1,0
"'46184'","'2013'","'03'","'10'","'6'","'5'","'219'","'7473'",3,100,2,1,1,0,0
"'390509'","'2013'","'05'","'22'","'10'","'5'","'219'","'13870'",1,5,1,0,1,0,0
"'654227'","'2013'","'05'","'20'","'8'","'5'","'219'","'17516'",1,1,1,0,1,1,0
"'257639'","'2013'","'03'","'11'","'9'","'5'","'219'","'24949'",3,116,2,2,1,1,1
"'167865'","'2013'","'04'","'15'","'9'","'5'","'219'","'20874'",1,13,2,0,1,0,1
"'35517'","'2013'","'05'","'22'","'6'","'5'","'219'","'4335'",2,25,1,1,1,0,1
"'657815'","'2013'","'02'","'7'","'8'","'5'","'219'","'24103'",1,2,2,0,1,0,0
"'281107'","'2013'","'03'","'11'","'4'","'14'","'100'","'25964'",1,198,2,0,1,1,0
"'357079'","'2013'","'03'","'10'","'5'","'5'","'219'","'8993'",2,21,4,0,2,1,1
"'13564'","'2013'","'04'","'16'","'10'","'5'","'219'","'23666'",1,2,2,0,1,0,0
"'321965'","'2013'","'06'","'24'","'7'","'5'","'214'","'25556'",5,57,3,0,2,0,0
"'54430'","'2012'","'11'","'46'","'9'","'5'","'219'","'16570'",3,14,2,0,1,0,0
"'327541'","'2013'","'02'","'8'","'5'","'5'","'219'","'9412'",3,1,2,0,1,0,0
"'21290'","'2013'","'06'","'25'","'10'","'5'","'219'","'5350'",1,4,2,0,1,0,0
"'166520'","'2013'","'01'","'5'","'4'","'12'","'187'","'23246'",2,68,2,1,1,0,0
"'101124'","'2012'","'12'","'53'","'4'","'14'","'100'","'23650'",1,0,2,0,1,0,0
"'574547'","'2013'","'03'","'12'","'4'","'5'","'219'","'18410'",2,36,2,2,1,1,0
"'272144'","'2012'","'11'","'48'","'10'","'5'","'219'","'20700'",2,34,1,0,1,0,1
"'560232'","'2013'","'02'","'9'","'10'","'5'","'219'","'8347'",1,12,2,0,1,1,1
"'319759'","'2013'","'04'","'14'","'11'","'5'","'219'","'6443'",2,17,8,1,4,1,0
"'568700'","'2013'","'02'","'6'","'7'","'5'","'219'","'1040'",6,28,2,2,1,0,1
"'426588'","'2013'","'04'","'17'","'4'","'5'","'219'","'13233'",4,0,1,0,1,0,0
"'18534'","'2013'","'05'","'21'","'6'","'5'","'219'","'9899'",2,55,2,0,1,1,1
"'405619'","'2013'","'05'","'18'","'5'","'5'","'219'","'4748'",1,13,1,0,1,0,0
"'349611'","'2013'","'03'","'13'","'4'","'5'","'219'","'10491'",1,23,1,0,1,0,0
"'120924'","'2012'","'11'","'46'","'9'","'5'","'219'","'15571'",1,4,2,0,1,1,0
"'85227'","'2013'","'04'","'18'","'9'","'5'","'219'","'19521'",2,24,2,0,1,1,0
"'24212'","'2012'","'11'","'47'","'9'","'14'","'100'","'7041'",1,9,2,0,1,1,1
"'224403'","'2013'","'05'","'18'","'5'","'5'","'219'","'26085'",1,9,1,0,1,1,0
"'368003'","'2013'","'01'","'5'","'8'","'15'","'55'","'18774'",2,135,1,1,2,1,0
"'227294'","'2013'","'03'","'10'","'11'","'7'","'100'","'9037'",3,39,4,0,2,1,0
"'6316'","'2013'","'03'","'9'","'5'","'14'","'100'","'1996'",3,5,2,0,1,1,1
"'469502'","'2013'","'05'","'19'","'9'","'5'","'219'","'13715'",1,74,2,2,1,1,0
"'547685'","'2013'","'03'","'13'","'1'","'5'","'219'","'25556'",4,14,1,0,1,0,0
"'449863'","'2012'","'11'","'48'","'4'","'14'","'100'","'8589'",4,48,2,2,1,0,0
"'89026'","'2013'","'05'","'20'","'7'","'14'","'100'","'15553'",5,37,2,1,1,0,0
"'76911'","'2013'","'04'","'16'","'7'","'5'","'219'","'13415'",2,1,2,0,1,1,0
"'116251'","'2012'","'11'","'44'","'2'","'5'","'219'","'7473'",3,7,2,0,1,1,1
"'168212'","'2013'","'05'","'18'","'9'","'32'","'220'","'18825'",1,52,1,0,1,0,0
"'524456'","'2012'","'11'","'45'","'9'","'5'","'219'","'23904'",1,4,2,2,1,1,0
"'385590'","'2013'","'01'","'2'","'12'","'5'","'219'","'19812'",2,10,2,0,1,1,0
"'618325'","'2012'","'12'","'51'","'5'","'5'","'219'","'16823'",1,48,2,0,1,1,0
"'172326'","'2013'","'03'","'11'","'6'","'5'","'219'","'5340'",1,0,2,2,1,1,0
"'296222'","'2012'","'12'","'52'","'10'","'5'","'219'","'12756'",1,1,2,1,1,1,0
"'350806'","'2012'","'11'","'46'","'5'","'5'","'219'","'10737'",2,29,4,0,2,1,1
"'235160'","'2013'","'01'","'5'","'11'","'5'","'219'","'1986'",2,9,2,0,1,1,0
"'360750'","'2013'","'04'","'15'","'6'","'5'","'219'","'44'",1,16,1,0,1,1,0
"'180460'","'2013'","'06'","'24'","'11'","'5'","'219'","'9899'",4,21,2,5,1,0,1
"'593972'","'2013'","'03'","'12'","'8'","'5'","'219'","'11381'",4,87,6,0,3,1,0
"'605833'","'2012'","'11'","'47'","'10'","'5'","'219'","'14797'",1,1,2,0,1,0,0
"'158810'","'2013'","'04'","'15'","'6'","'14'","'100'","'19215'",3,30,1,0,1,1,0
"'589394'","'2012'","'11'","'48'","'8'","'5'","'219'","'13216'",5,1,2,0,1,0,0
"'423505'","'2013'","'03'","'12'","'11'","'14'","'100'","'20535'",1,1,1,2,1,0,0
"'584886'","'2013'","'04'","'18'","'11'","'5'","'219'","'9899'",2,98,2,2,1,0,1
"'201214'","'2012'","'12'","'49'","'9'","'14'","'100'","'13870'",5,52,2,2,1,0,0
"'200572'","'2013'","'06'","'23'","'7'","'5'","'219'","'6476'",1,4,2,0,1,1,0
"'635839'","'2013'","'02'","'8'","'10'","'5'","'219'","'7063'",1,1,2,0,1,1,0
"'50827'","'2013'","'03'","'10'","'10'","'5'","'219'","'13870'",1,12,3,0,1,0,1
"'77688'","'2013'","'03'","'10'","'6'","'5'","'219'","'18933'",4,22,1,2,1,1,0
"'307470'","'2013'","'02'","'9'","'5'","'5'","'219'","'5677'",1,1,2,0,1,1,1
"'109474'","'2013'","'06'","'23'","'7'","'14'","'100'","'26085'",1,135,2,0,1,0,1
"'23000'","'2013'","'06'","'25'","'9'","'5'","'219'","'4599'",2,19,4,0,1,0,1
"'451259'","'2013'","'01'","'1'","'8'","'5'","'219'","'6722'",1,1,2,0,1,1,1
"'153409'","'2012'","'11'","'45'","'9'","'5'","'219'","'9166'",1,4,2,0,1,1,0
"'81893'","'2013'","'02'","'8'","'3'","'5'","'219'","'19812'",4,56,1,1,1,1,0
"'134895'","'2013'","'05'","'21'","'4'","'5'","'219'","'44'",1,0,2,0,1,0,0
"'590243'","'2013'","'05'","'18'","'10'","'14'","'100'","'1996'",1,16,2,0,1,0,0
"'287648'","'2013'","'04'","'15'","'12'","'14'","'100'","'3658'",2,24,2,0,1,1,1
"'227798'","'2013'","'04'","'17'","'3'","'31'","'219'","'13539'",2,45,2,0,1,1,0
"'402397'","'2013'","'01'","'3'","'6'","'5'","'219'","'4171'",1,0,2,0,1,1,0
"'529535'","'2013'","'05'","'20'","'7'","'5'","'219'","'5206'",1,8,2,0,1,0,0
"'260747'","'2013'","'05'","'21'","'5'","'5'","'219'","'4828'",1,1,2,1,1,0,0
"'569505'","'2012'","'12'","'51'","'6'","'5'","'219'","'7473'",2,0,2,0,1,0,0
"'381630'","'2013'","'02'","'5'","'7'","'18'","'129'","'24002'",1,25,2,0,1,1,0
"'315143'","'2013'","'05'","'21'","'10'","'5'","'219'","'21344'",1,3,2,0,1,1,0
"'404640'","'2013'","'02'","'5'","'11'","'5'","'219'","'8439'",2,1,1,1,1,1,0
"'248032'","'2013'","'03'","'11'","'8'","'5'","'219'","'6653'",1,18,2,0,1,0,1
"'249173'","'2013'","'01'","'4'","'10'","'5'","'219'","'28201'",4,20,2,1,1,1,1
"'271112'","'2013'","'05'","'19'","'7'","'5'","'219'","'17012'",1,2,2,0,1,0,1
"'633177'","'2013'","'01'","'4'","'7'","'5'","'219'","'15764'",3,4,2,0,1,1,0
"'313675'","'2013'","'05'","'21'","'9'","'5'","'219'","'11621'",1,25,2,0,1,1,0
"'26459'","'2013'","'04'","'16'","'10'","'5'","'219'","'15265'",2,24,2,0,1,1,1
"'591222'","'2013'","'03'","'11'","'10'","'5'","'219'","'3821'",2,37,3,0,1,1,1
"'116224'","'2012'","'12'","'52'","'9'","'5'","'219'","'23337'",2,29,2,0,1,1,0
"'342519'","'2013'","'04'","'16'","'7'","'5'","'219'","'13687'",1,2,2,1,1,1,1
"'14834'","'2013'","'03'","'10'","'4'","'5'","'56'","'13216'",4,80,1,0,1,1,0
"'391872'","'2013'","'01'","'4'","'7'","'5'","'219'","'11381'",1,25,2,0,2,1,0
"'312060'","'2013'","'06'","'25'","'5'","'5'","'219'","'13216'",3,7,2,0,1,0,1
"'117135'","'2012'","'12'","'52'","'8'","'5'","'219'","'25017'",1,2,4,0,1,1,0
"'658674'","'2013'","'05'","'20'","'7'","'5'","'132'","'10032'",1,5,3,0,2,0,1
"'446855'","'2013'","'03'","'12'","'11'","'29'","'132'","'4335'",1,89,2,1,1,1,0
"'614704'","'2013'","'05'","'20'","'6'","'5'","'219'","'21689'",1,29,2,0,1,1,0
"'586040'","'2013'","'05'","'20'","'9'","'5'","'219'","'13539'",1,0,2,0,1,0,0
"'457700'","'2013'","'03'","'13'","'11'","'5'","'219'","'4438'",1,3,2,2,1,1,1
"'504365'","'2013'","'02'","'6'","'6'","'12'","'99'","'18367'",3,54,2,0,1,1,0
"'568176'","'2013'","'05'","'20'","'9'","'5'","'100'","'20319'",2,14,1,0,1,0,0
"'401492'","'2013'","'03'","'10'","'7'","'5'","'219'","'23295'",1,12,4,0,1,1,0
"'637169'","'2013'","'01'","'2'","'8'","'5'","'219'","'14684'",1,76,2,0,1,1,0
"'489855'","'2012'","'12'","'52'","'11'","'5'","'219'","'1983'",1,2,2,0,1,1,0
"'512821'","'2012'","'12'","'49'","'7'","'5'","'219'","'20491'",1,1,2,0,1,1,0
"'61336'","'2013'","'02'","'7'","'5'","'5'","'219'","'4562'",2,6,2,0,1,0,0
"'163439'","'2012'","'12'","'51'","'9'","'5'","'219'","'27739'",1,1,2,0,1,1,1
"'642289'","'2013'","'06'","'23'","'4'","'5'","'219'","'44'",1,1,1,0,1,1,0
"'245417'","'2013'","'06'","'22'","'3'","'5'","'181'","'6476'",2,7,2,0,1,1,0
"'433700'","'2013'","'03'","'10'","'9'","'5'","'219'","'2136'",1,5,1,2,1,1,1
"'336279'","'2013'","'04'","'16'","'6'","'5'","'219'","'23904'",3,17,1,0,1,1,0
"'475688'","'2013'","'04'","'16'","'8'","'5'","'219'","'4811'",1,2,1,0,1,0,1
"'282174'","'2013'","'05'","'20'","'7'","'18'","'129'","'16888'",1,1,1,0,1,1,0
"'369982'","'2013'","'03'","'12'","'8'","'5'","'219'","'23452'",4,6,1,0,1,0,0
"'303438'","'2013'","'04'","'17'","'6'","'5'","'219'","'14081'",1,4,1,0,1,1,0
"'379155'","'2013'","'04'","'15'","'11'","'5'","'219'","'8884'",2,11,2,1,1,1,1
"'304178'","'2012'","'12'","'52'","'9'","'14'","'100'","'25121'",3,50,2,0,1,1,0
"'636308'","'2013'","'06'","'22'","'4'","'5'","'219'","'13216'",2,26,1,3,1,1,0
"'153119'","'2012'","'12'","'51'","'7'","'5'","'219'","'23878'",1,5,2,0,1,1,0
"'480684'","'2013'","'01'","'1'","'3'","'5'","'219'","'8347'",1,0,1,0,1,1,0
"'239008'","'2012'","'12'","'49'","'9'","'5'","'219'","'10424'",1,1,2,0,1,0,0
"'623148'","'2013'","'01'","'3'","'11'","'5'","'219'","'5790'",2,1,2,0,1,1,1
"'488761'","'2013'","'04'","'14'","'11'","'5'","'219'","'5521'",1,67,2,0,1,1,0
"'63069'","'2013'","'03'","'11'","'7'","'5'","'219'","'4828'",1,19,1,2,1,0,0
"'574332'","'2013'","'04'","'14'","'11'","'18'","'129'","'23904'",4,56,2,0,1,0,0
"'81428'","'2013'","'02'","'9'","'4'","'5'","'219'","'7384'",1,18,2,1,1,0,0
"'551323'","'2012'","'12'","'51'","'6'","'5'","'219'","'24737'",2,0,1,0,1,0,0
"'301047'","'2013'","'05'","'18'","'7'","'5'","'219'","'27769'",1,4,1,0,1,0,0
"'226580'","'2013'","'02'","'6'","'7'","'5'","'219'","'15571'",5,4,2,0,1,0,0
"'32837'","'2013'","'02'","'9'","'7'","'5'","'219'","'27739'",1,16,2,0,1,1,1
"'274617'","'2013'","'03'","'11'","'10'","'14'","'100'","'8192'",4,219,5,2,3,0,0
"'585903'","'2013'","'01'","'3'","'5'","'5'","'219'","'25173'",1,6,2,0,1,1,1
"'334384'","'2013'","'01'","'5'","'8'","'5'","'219'","'11299'",2,17,2,2,1,1,0
"'494863'","'2013'","'06'","'23'","'7'","'5'","'77'","'7473'",8,35,1,2,1,0,0
