"movieid","namewords","namepar","year","action","adventure","animation","children.s","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
"'2596'",2,"f","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2597'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2598'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2599'",1,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2600'",1,"f","'1999'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'2602'",6,"t","'1977'","f","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2605'",1,"f","'1999'","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t","f","f"
"'2606'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2607'",2,"f","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2608'",1,"f","'1998'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2609'",6,"t","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2610'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2611'",3,"f","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2612'",2,"f","'1945'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2613'",4,"f","'1984'","t","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'2614'",4,"t","'1986'","t","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'2615'",3,"f","'1985'","f","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2616'",2,"f","'1990'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'2617'",2,"f","'1999'","t","t","f","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f"
"'2618'",2,"f","'1997'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2619'",1,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2620'",4,"f","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2621'",7,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2622'",4,"f","'1999'","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f","f"
"'2623'",1,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2624'",2,"f","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2625'",4,"t","'1996'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2626'",3,"f","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2627'",1,"f","'1998'","f","f","f","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f"
"'2628'",8,"f","'1999'","t","t","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f"
"'2629'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2630'",3,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2631'",3,"f","'1998'","f","f","f","f","t","f","f","f","f","t","f","f","f","f","f","t","f","f"
"'2632'",7,"t","'1965'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2633'",2,"f","'1932'","f","f","f","f","f","f","f","f","f","f","t","f","f","t","f","f","f","f"
"'2634'",2,"f","'1959'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2635'",3,"f","'1944'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2636'",3,"f","'1944'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2637'",3,"f","'1940'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2638'",3,"f","'1942'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2639'",2,"f","'1981'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2640'",1,"f","'1978'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2641'",2,"f","'1980'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2642'",2,"f","'1983'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2643'",6,"f","'1987'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2644'",1,"f","'1931'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2645'",1,"f","'1958'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2646'",3,"f","'1945'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2647'",3,"f","'1944'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2648'",1,"f","'1931'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2649'",3,"f","'1939'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2650'",4,"f","'1942'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2651'",5,"f","'1943'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2652'",4,"f","'1957'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2653'",3,"f","'1943'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2654'",3,"f","'1941'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2655'",7,"f","'1985'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2656'",1,"f","'1955'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'2657'",5,"f","'1975'","f","f","f","f","t","f","f","f","f","f","t","t","f","f","t","f","f","f"
"'2658'",3,"f","'1950'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2659'",4,"f","'1982'","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'2660'",5,"f","'1951'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2661'",5,"f","'1953'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2662'",5,"f","'1953'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","t","f"
"'2663'",6,"f","'1955'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2664'",5,"f","'1956'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'2665'",5,"f","'1956'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2666'",4,"f","'1956'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2667'",3,"f","'1956'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2668'",2,"f","'1982'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'2669'",3,"f","'1959'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'2670'",4,"f","'1958'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'2671'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2672'",3,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","t","t","f","f"
"'2673'",10,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2674'",5,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2675'",4,"f","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2676'",1,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f"
"'2677'",4,"f","'1999'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'2678'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2679'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2681'",2,"f","'1998'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","t","f","f","f"
"'2682'",1,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2683'",7,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2685'",6,"t","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2686'",6,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f","f","f","f"
"'2687'",1,"f","'1999'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2688'",3,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f"
"'2689'",2,"f","'1999'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'2690'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2691'",8,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2692'",5,"t","'1998'","t","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f","f","f"
"'2693'",1,"f","'1997'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'2694'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2695'",2,"f","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2696'",7,"t","'1998'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2697'",4,"f","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2699'",1,"f","'1990'","t","f","f","f","t","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'2700'",6,"f","'1999'","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2701'",3,"f","'1999'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","t"
"'2702'",3,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2703'",2,"f","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2704'",9,"t","'1991'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2705'",8,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2706'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2707'",2,"f","'1999'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2708'",5,"t","'1998'","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2709'",3,"f","'1999'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2710'",4,"f","'1999'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2711'",4,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2712'",3,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2713'",2,"f","'1999'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f"
"'2714'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2715'",4,"f","'1998'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2716'",1,"f","'1984'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2717'",2,"f","'1989'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2718'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2719'",2,"f","'1999'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f"
"'2720'",2,"f","'1999'","t","t","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2721'",1,"f","'1999'","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2722'",3,"f","'1999'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'2723'",2,"f","'1999'","t","t","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2724'",2,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2725'",3,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2726'",2,"f","'1956'","f","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f"
"'2727'",2,"f","'1955'","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f"
"'2728'",1,"f","'1960'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2729'",1,"f","'1962'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2730'",2,"f","'1975'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2731'",7,"t","'1959'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2732'",6,"t","'1961'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2733'",1,"f","'1988'","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2734'",3,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2735'",3,"f","'1986'","t","t","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2736'",3,"f","'1986'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2737'",1,"f","'1987'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2738'",4,"f","'1986'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2739'",3,"f","'1985'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2740'",2,"f","'1986'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2741'",2,"f","'1986'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2742'",4,"t","'1986'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2743'",2,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2744'",1,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2745'",2,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2746'",4,"f","'1986'","f","f","f","f","t","f","f","f","f","f","t","t","f","f","f","f","f","f"
"'2747'",5,"f","'1960'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2748'",8,"f","'1987'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2749'",3,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","t","f","f","f","f","f"
"'2750'",2,"f","'1987'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2751'",3,"f","'1987'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2752'",2,"f","'1987'","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f","f","f","f"
"'2753'",3,"f","'1987'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2754'",2,"f","'1987'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2755'",3,"f","'1987'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2756'",4,"f","'1987'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2757'",1,"f","'1982'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2758'",1,"f","'1985'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2759'",1,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2760'",4,"t","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2761'",3,"f","'1999'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2762'",3,"f","'1999'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2763'",4,"f","'1999'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2764'",4,"f","'1968'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","t","f","f"
"'2765'",3,"f","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2766'",5,"f","'1998'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2767'",1,"f","'1998'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2768'",3,"f","'1998'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2769'",2,"f","'1999'","f","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f"
"'2770'",1,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2771'",2,"f","'1999'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2772'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2773'",6,"t","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2774'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2775'",2,"f","'1998'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2776'",7,"f","'1997'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'2777'",1,"f","'1925'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2778'",4,"f","'1995'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2779'",3,"f","'1978'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2780'",2,"f","'1963'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2781'",2,"f","'1959'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2782'",4,"f","'1961'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2783'",4,"f","'1965'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2784'",6,"f","'1964'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2785'",3,"f","'1962'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2786'",2,"f","'1986'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2787'",2,"f","'1985'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2788'",6,"f","'1971'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2789'",3,"f","'1978'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2790'",9,"t","'1981'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2791'",1,"f","'1980'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2792'",4,"f","'1982'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2793'",5,"f","'1997'","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'2794'",2,"f","'1985'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2795'",1,"f","'1983'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2796'",2,"f","'1988'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2797'",1,"f","'1988'","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f","f"
"'2798'",2,"f","'1990'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2799'",3,"f","'1991'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2800'",5,"f","'1992'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'2801'",7,"t","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'2802'",2,"f","'1988'","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","t","f","f"
"'2803'",3,"f","'1993'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2804'",3,"f","'1983'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'2805'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'2806'",3,"f","'1999'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'2807'",4,"f","'1999'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'2808'",2,"f","'1992'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f"
