"userid","country","age"
"'229741'","'usa'",29
"'229742'","'sweden'",30
"'229746'","'usa'",0
"'22975'","'usa'",30
"'229754'","'usa'",38
"'229755'","'usa'",18
"'229767'","'usa'",32
"'229768'","''unknown''",23
"'229770'","'usa'",32
"'229775'","'usa'",0
"'22981'","'france'",23
"'229816'","'italy'",25
"'229836'","'usa'",57
"'229847'","'usa'",42
"'229859'","'spain'",0
"'229862'","'usa'",29
"'229864'","'usa'",0
"'22988'","'usa'",76
"'229899'","'italy'",26
"'229903'","'switzerland'",34
"'22991'","'germany'",42
"'229912'","'usa'",26
"'229921'","'canada'",0
"'229922'","'usa'",34
"'22994'","'canada'",0
"'229947'","'usa'",42
"'230013'","'usa'",0
"'230016'","'italy'",35
"'230030'","'usa'",36
"'230052'","'usa'",29
"'230058'","'usa'",0
"'230065'","'singapore'",18
"'230079'","'usa'",0
"'230105'","'usa'",29
"'230115'","'usa'",44
"'230133'","''unknown''",33
"'230145'","'germany'",28
"'230165'","'germany'",27
"'230180'","'usa'",33
"'23020'","'usa'",28
"'230211'","'australia'",24
"'230217'","'australia'",57
"'230239'","'usa'",0
"'230241'","'usa'",0
"'230249'","'usa'",0
"'230253'","'usa'",52
"'230259'","'usa'",51
"'230262'","'usa'",41
"'230277'","'usa'",0
"'230289'","'spain'",18
"'230290'","'portugal'",49
"'230293'","'usa'",33
"'230317'","''unknown''",18
"'230335'","'netherlands'",49
"'230374'","'germany'",30
"'23038'","'usa'",27
"'230388'","'new zealand'",0
"'230400'","'usa'",40
"'230404'","'usa'",46
"'230405'","'usa'",0
"'230411'","'malaysia'",0
"'230413'","'usa'",34
"'230421'","''unknown''",17
"'230427'","'germany'",28
"'230428'","'usa'",48
"'230446'","'denmark'",0
"'230458'","'usa'",20
"'230459'","'usa'",39
"'230460'","'usa'",34
"'230490'","'usa'",31
"'230491'","'canada'",0
"'230496'","'usa'",34
"'230497'","''unknown''",27
"'230505'","'usa'",0
"'230511'","'spain'",53
"'230522'","'usa'",52
"'230539'","'usa'",24
"'230541'","'singapore'",41
"'230567'","'canada'",0
"'230581'","'usa'",29
"'230599'","'ireland'",38
"'230626'","''unknown''",0
"'230627'","'usa'",44
"'230628'","'usa'",0
"'230629'","'usa'",54
"'230635'","'usa'",56
"'23065'","'usa'",26
"'230687'","'usa'",47
"'230689'","'usa'",35
"'230698'","'usa'",0
"'230699'","'usa'",30
"'23070'","'usa'",24
"'230708'","'usa'",43
"'230712'","'usa'",61
"'230730'","'germany'",25
"'230742'","'united kingdom'",0
"'230752'","'usa'",0
"'230757'","'usa'",57
"'230758'","'canada'",51
"'230766'","'new zealand'",35
"'230769'","''unknown''",0
"'230772'","''unknown''",0
"'230773'","'usa'",0
"'230775'","'usa'",48
"'230776'","'usa'",46
"'230789'","'italy'",0
"'23079'","'united kingdom'",30
"'230805'","'germany'",29
"'230810'","'usa'",0
"'230812'","'usa'",30
"'230825'","'usa'",0
"'230852'","'usa'",28
"'230855'","'usa'",0
"'230878'","'usa'",31
"'230903'","'usa'",0
"'230923'","'germany'",28
"'230930'","'usa'",33
"'230949'","'usa'",19
"'230950'","'usa'",27
"'230956'","'usa'",63
"'230963'","'usa'",38
"'230968'","'usa'",57
"'230970'","'usa'",31
"'230971'","''unknown''",0
"'230985'","'united kingdom'",19
"'230997'","'usa'",60
"'231005'","'usa'",0
"'23103'","'usa'",24
"'231048'","'usa'",0
"'231058'","'usa'",66
"'231081'","'usa'",15
"'231132'","'usa'",0
"'231136'","'canada'",17
"'231143'","'france'",19
"'231149'","'usa'",0
"'231177'","'usa'",37
"'231180'","'usa'",0
"'231183'","'usa'",34
"'231185'","'usa'",0
"'231201'","'usa'",0
"'231207'","'usa'",0
"'231210'","'usa'",44
"'231215'","'usa'",66
"'231225'","'usa'",0
"'231227'","'usa'",0
"'231237'","'us'",0
"'23124'","'italy'",22
"'231241'","'usa'",62
"'231251'","''unknown''",0
"'231252'","''unknown''",0
"'231255'","'canada'",0
"'231257'","'australia'",36
"'231263'","'canada'",27
"'231264'","'usa'",38
"'231265'","'tanzania'",40
"'231266'","'usa'",51
"'23127'","'spain'",22
"'23128'","'usa'",40
"'231281'","'netherlands'",0
"'231290'","'usa'",29
"'231294'","'germany'",31
"'231295'","'canada'",0
"'231297'","'canada'",32
"'2313'","'usa'",23
"'231308'","'usa'",26
"'231313'","'usa'",30
"'231330'","'usa'",0
"'231337'","'usa'",26
"'231340'","'usa'",37
"'231346'","''unknown''",0
"'231351'","'usa'",34
"'231354'","'usa'",0
"'231357'","'usa'",23
"'231363'","'usa'",38
"'231374'","'canada'",20
"'23138'","'usa'",68
"'231389'","'usa'",16
"'231393'","'canada'",28
"'231395'","'usa'",0
"'231409'","'usa'",0
"'231416'","'usa'",0
"'231430'","'australia'",0
"'231462'","'usa'",0
"'231466'","'usa'",11
"'231483'","'usa'",20
"'231488'","'united kingdom'",42
"'231490'","'usa'",16
"'231493'","'usa'",0
"'231494'","'usa'",0
"'231510'","'usa'",58
"'231518'","'usa'",23
"'231527'","'italy'",23
"'231532'","''unknown''",36
"'231560'","'usa'",0
"'231561'","'usa'",56
"'231567'","'usa'",21
"'231603'","'usa'",0
"'231612'","'usa'",27
"'231613'","'united kingdom'",28
"'231617'","'usa'",0
"'231625'","'canada'",56
"'231633'","'usa'",0
"'231635'","''unknown''",0
"'231638'","'united kingdom'",0
"'231639'","'usa'",29
"'231649'","'usa'",22
"'231657'","'australia'",0
"'231660'","'usa'",0
"'231694'","'usa'",44
"'231705'","'norway'",30
"'231727'","'usa'",0
"'231766'","'usa'",0
"'231775'","'usa'",0
"'231795'","'usa'",54
"'23180'","'usa'",28
"'23181'","'usa'",40
"'23182'","'usa'",21
"'231821'","'usa'",0
"'231823'","'canada'",0
"'231827'","'usa'",32
"'231832'","'usa'",44
"'231833'","'usa'",0
"'231838'","'usa'",36
"'231840'","'canada'",40
"'231847'","'usa'",51
"'231848'","'usa'",59
"'231851'","'canada'",28
"'231854'","'united kingdom'",0
"'231857'","'australia'",46
"'231858'","'usa'",0
"'231859'","'usa'",63
"'231870'","'usa'",22
"'231891'","'switzerland'",33
"'231897'","'usa'",33
"'231899'","'usa'",19
"'231969'","'usa'",0
"'231993'","'usa'",26
"'232'","'india'",16
"'23200'","'germany'",30
"'232001'","'russia'",31
"'232030'","'usa'",57
"'232036'","'usa'",0
"'23204'","'germany'",26
"'232047'","'usa'",0
"'232048'","'canada'",0
"'232052'","'usa'",26
"'232066'","'usa'",30
"'232067'","'usa'",0
"'232080'","'usa'",53
"'232093'","'usa'",0
"'232099'","'usa'",32
"'232103'","'usa'",30
"'232106'","'usa'",36
"'232107'","'usa'",18
"'232109'","'usa'",28
"'232131'","'usa'",0
"'232154'","''unknown''",0
"'232171'","'usa'",0
"'232176'","'usa'",15
"'232185'","'usa'",22
"'232199'","'australia'",0
"'232207'","''unknown''",0
"'232208'","'usa'",0
"'23221'","'usa'",0
"'232211'","'usa'",0
"'232222'","'usa'",28
"'232238'","'usa'",0
"'232243'","'usa'",19
"'232247'","'usa'",17
"'232262'","'usa'",0
"'232266'","'canada'",32
"'232271'","'usa'",46
"'232281'","'usa'",0
"'232292'","'usa'",0
"'232305'","'usa'",0
"'232307'","'usa'",34
"'232308'","''unknown''",0
"'23231'","'usa'",0
"'232320'","'usa'",36
"'232333'","'usa'",0
"'232340'","'usa'",0
"'232343'","'usa'",0
"'232368'","'usa'",34
"'232373'","'canada'",0
"'23238'","'canada'",41
"'232415'","'usa'",0
"'232422'","'usa'",40
"'232424'","'canada'",64
"'23243'","'usa'",0
"'232444'","'united kingdom'",0
"'232449'","'usa'",0
"'232453'","'usa'",41
"'232456'","'usa'",19
"'232461'","'usa'",0
"'232463'","'usa'",0
"'232475'","'usa'",0
"'232486'","'usa'",53
"'232492'","'usa'",31
"'232493'","'denmark'",22
"'232511'","'usa'",0
"'232522'","'usa'",24
"'232528'","'spain'",26
"'232538'","'usa'",0
"'232541'","'usa'",34
"'232544'","'united kingdom'",28
"'232561'","'usa'",35
"'232579'","'usa'",38
"'232583'","'united kingdom'",28
"'232597'","'usa'",0
"'2326'","'portugal'",23
"'232606'","'canada'",20
"'232611'","'canada'",0
"'232624'","'usa'",44
"'232626'","'usa'",36
"'232636'","'usa'",0
"'232670'","'united kingdom'",23
"'232688'","'united kingdom'",22
"'232704'","''unknown''",0
"'232708'","'usa'",17
"'232709'","'canada'",30
"'23271'","'germany'",0
"'232712'","'usa'",24
"'232736'","'usa'",46
"'232740'","'netherlands'",0
"'23275'","'usa'",56
"'232756'","'usa'",34
"'232773'","'canada'",13
"'232777'","'usa'",0
"'23280'","'usa'",0
"'232801'","'canada'",24
"'232820'","'usa'",25
"'232823'","'usa'",61
"'232835'","'germany'",0
"'232838'","'usa'",39
"'232853'","'usa'",40
"'232862'","'canada'",14
"'23288'","'canada'",0
"'232891'","'usa'",25
"'232892'","'usa'",60
"'232925'","'usa'",0
"'232929'","'usa'",35
"'232930'","'usa'",40
"'232933'","'canada'",14
"'232936'","'usa'",0
"'232945'","'usa'",28
"'232959'","'usa'",43
"'232964'","'usa'",44
"'232968'","'italy'",0
"'23297'","'usa'",56
"'232971'","'usa'",41
"'232976'","'canada'",15
"'232978'","'usa'",31
"'232990'","'usa'",26
"'233006'","'spain'",32
"'233017'","'usa'",57
"'233028'","'usa'",32
"'233040'","'usa'",0
"'233041'","'usa'",29
"'233046'","'usa'",0
"'233061'","'usa'",0
"'233065'","'usa'",51
"'233077'","'usa'",24
"'233084'","'usa'",29
"'233095'","''unknown''",0
"'233117'","''unknown''",0
"'233119'","'usa'",27
"'233121'","'usa'",0
"'233127'","'germany'",38
"'233137'","'usa'",55
"'233143'","'usa'",34
"'23315'","'usa'",0
"'233173'","'usa'",0
"'233177'","'usa'",0
"'233193'","'usa'",24
"'233196'","'usa'",43
"'233198'","'usa'",0
"'233236'","'germany'",26
"'233244'","'canada'",16
"'233249'","'canada'",0
"'233250'","'usa'",35
"'233251'","'australia'",0
"'233256'","'usa'",36
"'233262'","'usa'",0
"'233287'","'usa'",47
"'2333'","'usa'",0
"'233312'","'usa'",0
"'233357'","'usa'",16
"'233361'","'usa'",47
"'233366'","'canada'",29
"'233374'","'usa'",30
"'233383'","'usa'",0
"'233387'","'canada'",0
"'233392'","'canada'",51
"'233397'","'switzerland'",33
"'233398'","'usa'",24
"'233399'","'usa'",0
"'233409'","'australia'",0
"'23341'","'usa'",46
"'233422'","'usa'",49
"'233427'","'usa'",0
"'233430'","'usa'",45
"'233431'","'usa'",0
"'233435'","'usa'",0
"'233436'","'usa'",0
"'233441'","'france'",33
"'233444'","'usa'",35
"'233445'","'usa'",0
"'233451'","'usa'",42
"'233466'","'usa'",30
"'233480'","'usa'",0
"'233499'","'germany'",0
"'233526'","'usa'",35
"'233529'","'usa'",44
"'23353'","'usa'",31
"'233534'","'canada'",51
"'233536'","'usa'",0
"'233539'","'usa'",34
"'233543'","'usa'",58
"'233549'","'usa'",48
"'233556'","'usa'",0
"'233564'","'canada'",31
"'233578'","'usa'",43
"'233588'","'finland'",0
"'233592'","'usa'",40
"'233599'","'usa'",27
"'23361'","'netherlands'",0
"'233620'","'usa'",0
"'233626'","'usa'",0
"'233633'","'canada'",0
"'233638'","'usa'",40
"'23364'","'usa'",49
"'233648'","'usa'",58
"'233649'","'usa'",51
"'233651'","'usa'",0
"'233656'","'usa'",32
"'233659'","'canada'",0
"'233693'","'italy'",26
"'233697'","'usa'",31
"'2337'","'usa'",34
"'233711'","'australia'",36
"'233714'","'france'",23
"'233719'","'usa'",49
"'233724'","'united kingdom'",24
"'233726'","'australia'",0
"'233731'","'canada'",44
"'233734'","'united kingdom'",32
"'233737'","'united kingdom'",19
"'233738'","'germany'",0
"'233739'","'usa'",0
"'233745'","'australia'",27
"'233747'","'australia'",29
"'233754'","'usa'",0
"'233776'","'usa'",21
"'233777'","'usa'",0
"'233791'","'usa'",0
"'233798'","'canada'",17
"'233810'","'usa'",0
"'233823'","'usa'",45
"'233826'","'usa'",0
"'233829'","'usa'",0
"'233847'","'usa'",0
"'233856'","'usa'",31
"'233857'","'usa'",22
"'233858'","'switzerland'",39
"'233867'","'usa'",25
"'233871'","'usa'",0
"'233889'","'australia'",37
"'233901'","'canada'",29
"'233903'","'singapore'",23
"'233909'","'canada'",0
"'233911'","'usa'",41
"'233917'","'usa'",38
"'23392'","'usa'",70
"'233923'","'usa'",29
"'233924'","'usa'",31
"'233928'","''unknown''",18
"'233930'","'usa'",29
"'233939'","'usa'",32
"'233941'","'usa'",15
"'233947'","'usa'",41
"'233952'","'usa'",29
"'233955'","'usa'",0
"'233962'","'usa'",47
"'233976'","'germany'",29
"'233991'","'usa'",0
"'233995'","'canada'",27
"'233997'","'canada'",33
"'234001'","'canada'",0
"'234023'","'canada'",40
"'234032'","'canada'",47
"'23405'","'switzerland'",41
"'234077'","'usa'",0
"'23408'","'usa'",0
"'234087'","'usa'",33
"'234090'","'usa'",32
"'234108'","'usa'",0
"'234121'","'spain'",45
"'234137'","'usa'",16
"'234144'","'usa'",40
"'234147'","'canada'",39
"'234165'","'usa'",0
"'234174'","'usa'",43
"'234190'","'usa'",35
"'234192'","'usa'",0
"'234205'","'usa'",15
"'234236'","'usa'",18
"'234240'","'usa'",0
"'234246'","'usa'",0
"'234252'","'usa'",0
"'234277'","'germany'",0
"'234281'","'switzerland'",0
"'234286'","'usa'",104
"'234288'","'australia'",35
"'234289'","'usa'",34
"'234328'","'belgium'",20
"'234329'","'usa'",34
"'234342'","'usa'",0
"'234359'","'usa'",35
"'23437'","'germany'",31
"'234399'","'usa'",0
"'234401'","'germany'",34
"'234406'","'usa'",0
"'234410'","'usa'",28
"'234419'","'usa'",0
"'234462'","'canada'",22
"'234465'","'usa'",25
"'234478'","'usa'",0
"'23450'","'usa'",0
"'234509'","''unknown''",28
"'234544'","'usa'",0
"'234556'","'germany'",21
"'234565'","'canada'",35
"'234576'","'usa'",25
"'23459'","'canada'",0
"'234597'","'italy'",0
"'234606'","'canada'",0
"'234614'","'usa'",0
"'234615'","'netherlands'",0
"'234621'","'usa'",38
"'234623'","'usa'",0
"'234646'","'usa'",50
"'234647'","'canada'",32
"'234657'","'romania'",25
"'234672'","'usa'",53
"'234675'","''unknown''",0
"'234683'","'finland'",23
"'234685'","'usa'",33
"'23469'","'usa'",0
"'234708'","'usa'",0
"'234714'","'usa'",25
"'234721'","'usa'",0
"'234722'","'usa'",50
"'234723'","'usa'",0
"'234734'","'usa'",0
"'234736'","'usa'",14
"'234743'","'usa'",0
"'234753'","'usa'",36
"'234755'","'usa'",35
"'234759'","'canada'",0
"'234764'","'usa'",14
"'234765'","'malaysia'",28
"'23477'","'usa'",68
"'234773'","'usa'",0
"'234784'","'australia'",17
"'234788'","'usa'",40
"'234797'","'spain'",56
"'234803'","''unknown''",35
"'234805'","'germany'",35
"'234808'","'canada'",40
"'234816'","'mexico'",30
"'234828'","'usa'",0
"'234850'","'usa'",20
"'234860'","'spain'",27
"'234865'","'usa'",0
"'234879'","'usa'",30
"'234885'","'usa'",0
"'234893'","'usa'",41
"'2349'","'germany'",0
"'234901'","'usa'",49
"'234903'","'usa'",0
"'234921'","'usa'",27
"'234925'","'usa'",51
"'234927'","'usa'",0
"'23493'","'usa'",0
"'234936'","'portugal'",28
"'234937'","'usa'",57
"'234948'","'usa'",0
"'234953'","'usa'",0
"'234954'","'portugal'",26
"'234964'","'usa'",29
"'23498'","''unknown''",0
"'234981'","'usa'",31
"'235004'","'usa'",0
"'235011'","'usa'",0
"'235030'","'germany'",0
"'235037'","'germany'",28
"'235038'","'germany'",30
"'23504'","'usa'",0
"'235055'","'germany'",54
"'235059'","'usa'",24
"'235090'","'usa'",19
"'235099'","'usa'",48
"'235105'","'usa'",46
"'23511'","'usa'",56
"'235113'","'austria'",0
"'235117'","'usa'",47
"'23514'","'usa'",0
"'235146'","'usa'",39
"'235162'","'usa'",0
"'235173'","'singapore'",0
"'235174'","'canada'",0
"'235178'","'canada'",27
"'23518'","'usa'",0
"'235185'","'usa'",23
"'235206'","'usa'",56
"'235221'","'canada'",45
"'235223'","'united kingdom'",37
"'235282'","'usa'",43
"'235283'","'united kingdom'",51
"'235295'","'united kingdom'",37
"'235303'","'france'",26
"'235356'","'usa'",29
"'235371'","'germany'",35
"'235375'","'usa'",0
"'235384'","'usa'",0
"'235386'","'usa'",27
"'235392'","'usa'",27
"'235394'","'spain'",22
"'2354'","'canada'",0
"'235438'","'australia'",0
"'235442'","'spain'",21
"'235462'","'italy'",32
"'235465'","'germany'",44
"'23547'","'usa'",26
"'235475'","'spain'",46
"'235480'","''unknown''",38
"'235486'","''unknown''",0
"'235494'","'singapore'",23
"'235498'","'portugal'",42
"'235506'","'canada'",29
"'235518'","'usa'",33
"'235525'","'usa'",0
"'235527'","''unknown''",0
"'235543'","'usa'",53
"'23556'","'usa'",0
"'235589'","'usa'",39
"'235591'","'canada'",44
"'235604'","'united kingdom'",46
"'235619'","'usa'",41
"'235654'","'usa'",0
"'235671'","'canada'",0
"'235677'","'canada'",26
"'235684'","'usa'",26
"'235688'","'canada'",35
"'235698'","'usa'",0
"'235705'","'usa'",17
"'235709'","'usa'",0
"'23571'","'usa'",41
"'235728'","''unknown''",0
"'235729'","'united kingdom'",31
"'235736'","'usa'",17
"'235746'","'usa'",31
"'23576'","'usa'",34
"'235783'","'usa'",0
"'2358'","'usa'",23
"'23580'","'usa'",53
"'235805'","'united kingdom'",27
"'235812'","'united kingdom'",31
"'23582'","'usa'",37
"'235842'","'usa'",41
"'23585'","'usa'",0
"'235860'","'usa'",0
"'235864'","'canada'",35
"'235867'","'canada'",36
"'235872'","'usa'",0
"'23588'","'usa'",0
"'235884'","'usa'",0
"'235888'","'usa'",24
"'235891'","'australia'",21
"'235895'","'usa'",0
"'235910'","'usa'",33
"'235918'","'usa'",43
"'235925'","'italy'",29
"'235929'","'usa'",0
"'235935'","'usa'",43
"'235946'","'germany'",40
"'235948'","'united kingdom'",0
"'235952'","'usa'",25
"'235974'","'usa'",23
"'235987'","'usa'",0
"'236017'","'usa'",30
"'236023'","'canada'",37
"'236025'","'usa'",0
"'236027'","'usa'",50
"'236030'","'usa'",47
"'236031'","'usa'",43
"'236032'","'usa'",46
"'236033'","'united kingdom'",38
"'236044'","'usa'",0
"'236057'","'usa'",16
"'236058'","'usa'",34
"'23607'","'usa'",0
"'236073'","'canada'",0
"'236084'","'usa'",0
"'236096'","'usa'",0
"'236097'","'usa'",0
"'236112'","'usa'",0
"'236113'","'canada'",25
"'236148'","'united kingdom'",0
"'236149'","'canada'",33
"'236150'","''unknown''",20
"'236155'","'usa'",15
"'236158'","'usa'",55
"'236164'","'usa'",42
"'236172'","'usa'",34
"'236173'","'australia'",33
"'236186'","'germany'",28
"'23619'","'usa'",34
"'236192'","'usa'",42
"'236205'","'usa'",0
"'236224'","'usa'",18
"'236235'","'usa'",19
"'23624'","'canada'",0
"'236247'","'canada'",28
"'236251'","'australia'",18
"'236255'","'usa'",50
"'236262'","'usa'",0
"'236267'","'usa'",30
"'236269'","'usa'",21
"'236271'","'canada'",24
"'236283'","'usa'",41
"'2363'","'usa'",42
"'236307'","'usa'",58
"'23631'","'usa'",57
"'236322'","'usa'",0
"'236323'","'usa'",52
"'23634'","'usa'",23
"'236340'","'australia'",29
"'236349'","'usa'",39
"'23635'","'usa'",41
"'236352'","'usa'",34
"'236355'","'usa'",30
"'23637'","'usa'",49
"'236378'","'usa'",45
"'236380'","'usa'",42
"'236399'","'usa'",40
"'236408'","'usa'",65
"'236409'","'usa'",47
"'236416'","'usa'",25
"'23642'","'usa'",0
"'236425'","'canada'",36
"'23643'","'usa'",54
"'236433'","'usa'",36
"'236444'","'usa'",0
"'23645'","'usa'",0
"'236480'","'usa'",34
"'236497'","'slovenia'",25
"'23650'","'usa'",19
"'236511'","'usa'",0
"'236515'","'australia'",61
"'23652'","'usa'",0
"'23653'","'usa'",39
"'236550'","'usa'",0
"'236580'","'usa'",0
"'236581'","'united kingdom'",52
"'236583'","'usa'",32
"'236587'","'usa'",0
"'23659'","'usa'",41
"'236593'","'australia'",0
"'236594'","'canada'",25
"'236595'","'canada'",19
"'236606'","'usa'",0
"'23661'","'usa'",0
"'236618'","'usa'",0
"'236621'","'usa'",0
"'236622'","'usa'",0
"'236625'","'usa'",38
"'23664'","'usa'",0
"'23665'","'usa'",47
"'236655'","'united kingdom'",30
"'236657'","'usa'",19
"'23666'","''unknown''",0
"'236664'","'united kingdom'",0
"'236668'","'canada'",20
"'236700'","'brazil'",0
"'23671'","'united kingdom'",25
"'236727'","'united kingdom'",32
"'236728'","'usa'",0
"'23673'","'usa'",36
"'236754'","'usa'",25
"'236757'","'usa'",0
"'236790'","'germany'",0
"'23680'","''unknown''",0
"'236819'","'australia'",41
"'236827'","'usa'",0
"'236840'","'usa'",72
"'236842'","'usa'",20
"'236845'","'usa'",60
"'236872'","'united kingdom'",35
"'236885'","'usa'",59
"'236886'","'usa'",44
"'236892'","'canada'",0
"'236920'","'united kingdom'",32
"'236931'","'usa'",30
"'236940'","'usa'",54
"'236943'","'usa'",42
"'236948'","'canada'",35
"'236949'","'usa'",56
"'236955'","'usa'",41
"'236959'","'usa'",35
"'236960'","'usa'",0
"'236961'","'usa'",0
"'236979'","'canada'",34
"'23699'","'usa'",25
"'236994'","'usa'",0
"'237001'","'usa'",0
"'237025'","'usa'",0
"'237031'","'usa'",32
"'237063'","'usa'",38
"'237064'","''unknown''",68
"'237070'","'switzerland'",29
"'237074'","'germany'",38
"'237091'","'usa'",54
"'23712'","'usa'",0
"'237132'","'usa'",26
"'23714'","'usa'",31
"'237147'","'usa'",0
"'237156'","'usa'",55
"'237168'","'usa'",0
"'237170'","'united kingdom'",36
"'237173'","'usa'",20
"'237210'","'usa'",28
"'237249'","'usa'",0
"'237257'","'usa'",38
"'237262'","'usa'",45
"'237264'","'egypt'",35
"'237268'","'usa'",42
"'237271'","'usa'",0
"'237275'","'usa'",69
"'237283'","'usa'",43
"'237297'","'romania'",17
"'237299'","'canada'",0
"'237308'","'usa'",51
"'237310'","'usa'",74
"'237313'","'canada'",51
"'237318'","'usa'",37
"'237323'","'usa'",19
"'237327'","'usa'",46
"'237334'","'usa'",46
"'237363'","'usa'",25
"'237391'","'usa'",16
"'237397'","'singapore'",0
"'237401'","'united kingdom'",0
"'237404'","'usa'",33
"'237406'","'usa'",30
"'237407'","'usa'",25
"'237411'","''unknown''",0
"'237413'","''unknown''",0
"'237426'","'usa'",32
"'237429'","'usa'",46
"'237433'","'usa'",0
"'237434'","'usa'",0
"'237451'","'usa'",28
"'237474'","'canada'",24
"'237486'","'usa'",0
"'23749'","'canada'",0
"'2375'","'usa'",20
"'237518'","'germany'",41
"'23753'","'usa'",63
"'237534'","'canada'",47
"'237536'","'usa'",0
"'237542'","'usa'",45
"'237553'","'usa'",31
"'237555'","''unknown''",0
"'237558'","'canada'",0
"'237575'","'usa'",0
"'237577'","'usa'",19
"'237580'","'usa'",0
"'237595'","'usa'",57
"'237604'","'united kingdom'",46
"'237607'","'germany'",33
"'237612'","'usa'",30
"'237627'","'united kingdom'",35
