"userid","gender","age","country","year"
"'187848'","o",25,"'Russian Federation'","'2005'"
"'187855'","m",27,"'Czech Republic'","'2007'"
"'187858'","m",21,"'Sweden'","'2006'"
"'187861'","m",30,"'United States'","'2007'"
"'187862'","f",0,"'Spain'","'2007'"
"'187865'","m",18,"'Mexico'","'2008'"
"'187877'","o",0,"'Australia'","'2007'"
"'187887'","f",22,"'Chile'","'2007'"
"'187889'","m",28,"'Spain'","'2007'"
"'187892'","m",21,"'United States'","'2008'"
"'187896'","m",22,"'United States'","'2006'"
"'187898'","m",18,"'Portugal'","'2007'"
"'187900'","m",0,"'Germany'","'2008'"
"'187901'","m",20,"'Indonesia'","'2008'"
"'187907'","m",19,"'United Kingdom'","'2007'"
"'187909'","o",25,"'United Kingdom'","'2005'"
"'187926'","f",22,"'United States'","'2008'"
"'187944'","m",25,"'United Kingdom'","'2007'"
"'187950'","f",27,"'United States'","'2008'"
"'187952'","f",28,"'Netherlands'","'2008'"
"'187955'","m",0,"'United States'","'2008'"
"'187967'","f",20,"'Croatia'","'2005'"
"'187971'","m",53,"'Italy'","'2008'"
"'187972'","f",20,"'United States'","'2005'"
"'187979'","m",0,"'Turkey'","'2007'"
"'187983'","m",27,"'Greece'","'2008'"
"'187991'","o",22,"'India'","'2008'"
"'187997'","f",24,"'Germany'","'2007'"
"'187998'","f",25,"'United Kingdom'","'2007'"
"'188003'","f",19,"'Finland'","'2009'"
"'188006'","m",17,"'Germany'","'2007'"
"'188010'","m",17,"'United Kingdom'","'2006'"
"'188018'","m",23,"'United States'","'2008'"
"'188020'","f",20,"'Hungary'","'2009'"
"'188022'","f",18,"'Brazil'","'2007'"
"'188024'","m",22,"'Norway'","'2008'"
"'188028'","m",0,"'United States'","'2005'"
"'188030'","m",25,"'Portugal'","'2008'"
"'188031'","m",24,"'United Kingdom'","'2009'"
"'188038'","m",47,"'United States'","'2009'"
"'188050'","m",23,"'Canada'","'2005'"
"'188051'","m",45,"'United Kingdom'","'2004'"
"'188058'","o",24,"'Poland'","'2008'"
"'188066'","m",22,"'United Kingdom'","'2006'"
"'188077'","m",22,"'United States'","'2005'"
"'188078'","f",0,"'United States'","'2009'"
"'188085'","f",19,"'Finland'","'2008'"
"'188090'","m",27,"'France'","'2007'"
"'188095'","f",17,"'Hungary'","'2009'"
"'188096'","m",0,"'Germany'","'2007'"
"'188107'","m",28,"'Sweden'","'2007'"
"'188110'","m",0,"'Norway'","'2007'"
"'188112'","m",35,"'United Kingdom'","'2006'"
"'188113'","m",0,"'United States'","'2008'"
"'188115'","m",25,"'Australia'","'2005'"
"'188117'","m",21,"'Russian Federation'","'2008'"
"'188134'","m",19,"'United States'","'2007'"
"'188135'","f",22,"'Mexico'","'2007'"
"'188136'","m",0,"'Brazil'","'2009'"
"'188139'","o",39,"'Aruba'","'2007'"
"'188142'","o",0,"'Sweden'","'2008'"
"'188146'","o",0,"'United States'","'2005'"
"'188147'","m",0,"'Hungary'","'2007'"
"'188164'","f",0,"'United Kingdom'","'2006'"
"'188169'","f",33,"'Brazil'","'2008'"
"'188175'","m",29,"'Spain'","'2008'"
"'188179'","m",0,"'United States'","'2008'"
"'188197'","m",21,"'Brazil'","'2006'"
"'188199'","f",0,"'United States'","'2008'"
"'188201'","f",24,"'Italy'","'2008'"
"'188204'","o",90,"'Poland'","'2008'"
"'188208'","m",35,"'Mexico'","'2008'"
"'188209'","m",99,"'Cyprus'","'2007'"
"'188211'","m",33,"'Costa Rica'","'2006'"
"'188215'","m",0,"'United States'","'2008'"
"'188222'","m",31,"'Germany'","'2005'"
"'188227'","f",29,"'Germany'","'2008'"
"'188230'","m",25,"'Poland'","'2007'"
"'188232'","m",0,"'Spain'","'2008'"
"'188233'","m",27,"'Brazil'","'2007'"
"'188244'","m",20,"'United Kingdom'","'2006'"
"'188250'","f",0,"'United States'","'2006'"
"'188253'","f",0,"'Netherlands'","'2007'"
"'188258'","o",22,"'United Kingdom'","'2009'"
"'188262'","o",19,"'Sweden'","'2006'"
"'188264'","f",18,"'Belgium'","'2008'"
"'188268'","m",18,"'United States'","'2007'"
"'188272'","m",42,"'Germany'","'2005'"
"'188277'","m",28,"'Germany'","'2009'"
"'188279'","m",0,"'United States'","'2007'"
"'188282'","m",24,"'Japan'","'2007'"
"'188287'","m",19,"'Finland'","'2008'"
"'188290'","m",21,"'Finland'","'2007'"
"'188295'","f",0,"'Iran Islamic Republic of'","'2008'"
"'188301'","f",27,"'Austria'","'2007'"
"'188302'","o",28,"'Spain'","'2006'"
"'188315'","m",26,"'Switzerland'","'2008'"
"'188328'","m",33,"'Argentina'","'2008'"
"'188329'","f",16,"'Canada'","'2007'"
"'188339'","f",20,"'United States'","'2006'"
"'188340'","f",26,"'United States'","'2006'"
"'188347'","m",32,"'United Kingdom'","'2005'"
"'188352'","f",26,"'Netherlands'","'2007'"
"'188354'","f",24,"'Netherlands'","'2008'"
"'188355'","m",19,"'Poland'","'2007'"
"'188373'","f",20,"'United States'","'2007'"
"'188390'","f",23,"'Poland'","'2007'"
"'188406'","m",23,"'Mexico'","'2008'"
"'188419'","m",36,"'United States'","'2006'"
"'188426'","f",21,"'United States'","'2007'"
"'188431'","m",21,"'Brazil'","'2005'"
"'188432'","f",21,"'Russian Federation'","'2008'"
"'188443'","m",0,"'Belgium'","'2009'"
"'188445'","m",21,"'Russian Federation'","'2008'"
"'188460'","m",25,"'Brazil'","'2007'"
"'188467'","m",26,"'Brazil'","'2007'"
"'188471'","m",0,"'Finland'","'2005'"
"'188480'","m",16,"'Brazil'","'2008'"
"'188481'","o",0,"'Norway'","'2007'"
"'188484'","m",39,"'Netherlands'","'2007'"
"'188487'","f",18,"'Poland'","'2007'"
"'188488'","f",20,"'United States'","'2005'"
"'188489'","m",24,"'United Kingdom'","'2005'"
"'188491'","m",29,"'France'","'2008'"
"'188499'","o",22,"'United Kingdom'","'2008'"
"'188504'","f",0,"'United Kingdom'","'2008'"
"'188507'","m",34,"'Canada'","'2007'"
"'188512'","o",0,"'Iran Islamic Republic of'","'2008'"
"'188517'","m",25,"'Lithuania'","'2006'"
"'188526'","m",23,"'Australia'","'2007'"
"'188539'","m",17,"'Finland'","'2009'"
"'188546'","m",21,"'Latvia'","'2007'"
"'188555'","m",21,"'Brazil'","'2009'"
"'188563'","f",21,"'Switzerland'","'2008'"
"'188574'","f",30,"'Spain'","'2007'"
"'188576'","m",0,"'Japan'","'2008'"
"'188577'","m",31,"'United States'","'2007'"
"'188579'","f",24,"'United States'","'2005'"
"'188583'","m",39,"'United States'","'2006'"
"'188585'","m",19,"'Netherlands'","'2007'"
"'188586'","f",23,"'Indonesia'","'2008'"
"'188588'","m",18,"'Netherlands'","'2007'"
"'188599'","o",34,"'Canada'","'2007'"
"'188601'","f",18,"'United States'","'2008'"
"'188604'","m",21,"'United Kingdom'","'2006'"
"'188606'","m",20,"'United States'","'2005'"
"'188611'","m",22,"'Canada'","'2006'"
"'188625'","f",19,"'United Kingdom'","'2006'"
"'188627'","f",25,"'United States'","'2007'"
"'188628'","f",22,"'Lebanon'","'2009'"
"'188641'","m",20,"'Japan'","'2007'"
"'188642'","m",0,"'United Kingdom'","'2005'"
"'188649'","m",22,"'Austria'","'2005'"
"'188650'","o",2,"'Switzerland'","'2007'"
"'188659'","o",0,"'United States'","'2007'"
"'188660'","o",19,"'Canada'","'2009'"
"'188662'","m",19,"'Russian Federation'","'2008'"
"'188663'","m",27,"'Spain'","'2009'"
"'188669'","m",22,"'Germany'","'2007'"
"'188675'","m",24,"'United States'","'2007'"
"'188682'","m",34,"'Italy'","'2009'"
"'188684'","m",23,"'Denmark'","'2007'"
"'188685'","o",29,"'Germany'","'2007'"
"'188687'","o",0,"'Switzerland'","'2006'"
"'188696'","f",21,"'Canada'","'2008'"
"'188699'","m",21,"'Brazil'","'2007'"
"'188709'","m",29,"'United States'","'2006'"
"'188716'","m",30,"'Germany'","'2007'"
"'188718'","m",24,"'Brazil'","'2007'"
"'188720'","m",20,"'Ukraine'","'2006'"
"'188723'","m",20,"'Palestinian Territory Occupied'","'2008'"
"'188726'","f",69,"'Thailand'","'2007'"
"'188734'","m",42,"'United Kingdom'","'2008'"
"'188735'","m",24,"'United Kingdom'","'2006'"
"'188754'","m",24,"'Egypt'","'2007'"
"'188758'","m",25,"'United Kingdom'","'2007'"
"'188761'","m",19,"'Romania'","'2008'"
"'188767'","m",20,"'Russian Federation'","'2008'"
"'188769'","m",31,"'United States'","'2006'"
"'188774'","m",17,"'Brazil'","'2006'"
"'188775'","m",21,"'Wallis and Futuna'","'2008'"
"'188801'","m",22,"'United States'","'2006'"
"'188810'","f",21,"'Germany'","'2007'"
"'188816'","m",0,"'Germany'","'2009'"
"'188818'","m",22,"'United States'","'2007'"
"'188820'","m",38,"'Korea Republic of'","'2007'"
"'188825'","m",34,"'Japan'","'2008'"
"'188827'","m",29,"'Finland'","'2005'"
"'188828'","f",26,"'United States'","'2008'"
"'188829'","f",31,"'Germany'","'2008'"
"'188831'","m",33,"'Spain'","'2005'"
"'188832'","m",33,"'Russian Federation'","'2008'"
"'188833'","f",19,"'United States'","'2009'"
"'188839'","m",41,"'United States'","'2005'"
"'188850'","o",0,"'United States'","'2006'"
"'188851'","f",29,"'Poland'","'2007'"
"'188852'","m",20,"'Australia'","'2008'"
"'188855'","m",34,"'United States'","'2005'"
"'188856'","m",38,"'Russian Federation'","'2006'"
"'188859'","m",34,"'United Kingdom'","'2007'"
"'188862'","f",19,"'Czech Republic'","'2007'"
"'188869'","f",21,"'United States'","'2007'"
"'188873'","m",20,"'United Kingdom'","'2006'"
"'188877'","m",22,"'United States'","'2006'"
"'188878'","f",28,"'Spain'","'2008'"
"'188879'","m",23,"'United States'","'2004'"
"'188895'","f",15,"'United Kingdom'","'2009'"
"'188904'","m",20,"'Brazil'","'2006'"
"'188906'","m",21,"'Russian Federation'","'2007'"
"'188910'","o",0,"'United States'","'2007'"
"'188927'","f",20,"'United States'","'2007'"
"'188930'","o",26,"'Finland'","'2008'"
"'188931'","f",19,"'Brazil'","'2006'"
"'188934'","m",18,"'Czech Republic'","'2008'"
"'188935'","f",26,"'United States'","'2006'"
"'188937'","m",26,"'Sweden'","'2008'"
"'188938'","m",18,"'Estonia'","'2006'"
"'188954'","m",21,"'United States'","'2006'"
"'188963'","f",23,"'Canada'","'2007'"
"'188966'","f",90,"'Italy'","'2007'"
"'188969'","m",22,"'United States'","'2007'"
"'188970'","m",23,"'Germany'","'2009'"
"'188975'","m",19,"'Cayman Islands'","'2007'"
"'188981'","m",55,"'Germany'","'2008'"
"'188989'","m",24,"'United States'","'2007'"
"'188993'","m",18,"'Chile'","'2009'"
"'189003'","m",41,"'United States'","'2008'"
"'189024'","f",20,"'United States'","'2007'"
"'189035'","m",19,"'Poland'","'2008'"
"'189038'","f",24,"'Germany'","'2007'"
"'189040'","m",21,"'Turkey'","'2007'"
"'189042'","f",21,"'United States'","'2005'"
"'189043'","m",26,"'Hong Kong'","'2005'"
"'189045'","m",0,"'United Kingdom'","'2009'"
"'189047'","f",0,"'Brazil'","'2008'"
"'189051'","f",24,"'Germany'","'2007'"
"'189056'","o",0,"'Canada'","'2009'"
"'189058'","m",0,"'Brazil'","'2007'"
"'189064'","f",22,"'Russian Federation'","'2009'"
"'189075'","m",25,"'Bulgaria'","'2007'"
"'189078'","m",35,"'Canada'","'2005'"
"'189084'","f",0,"'United States'","'2006'"
"'189085'","m",16,"'Spain'","'2009'"
"'189091'","o",34,"'United States'","'2009'"
"'189094'","f",0,"'Netherlands'","'2009'"
"'189098'","m",22,"'Argentina'","'2008'"
"'189099'","m",19,"'Russian Federation'","'2008'"
"'189100'","m",24,"'Latvia'","'2008'"
"'189101'","m",22,"'Brazil'","'2007'"
"'189113'","m",25,"'United States'","'2004'"
"'189114'","m",21,"'Germany'","'2009'"
"'189119'","m",0,"'Canada'","'2005'"
"'189122'","f",19,"'Germany'","'2009'"
"'189130'","f",21,"'Brazil'","'2007'"
"'189132'","f",0,"'United States'","'2008'"
"'189133'","o",32,"'Greece'","'2007'"
"'189134'","o",25,"'United Kingdom'","'2007'"
"'189136'","f",0,"'Poland'","'2006'"
"'189143'","m",19,"'United States'","'2006'"
"'189147'","m",29,"'United Kingdom'","'2005'"
"'189152'","m",35,"'Russian Federation'","'2008'"
"'189155'","m",21,"'United States'","'2008'"
"'189161'","o",0,"'Japan'","'2007'"
"'189170'","m",29,"'Netherlands'","'2007'"
"'189172'","f",0,"'Germany'","'2008'"
"'189173'","m",22,"'Germany'","'2008'"
"'189174'","m",28,"'United States'","'2005'"
"'189189'","m",24,"'Russian Federation'","'2008'"
"'189192'","f",21,"'Germany'","'2007'"
"'189194'","m",26,"'Poland'","'2007'"
"'189205'","f",29,"'Germany'","'2006'"
"'189207'","m",0,"'United States'","'2008'"
"'189218'","m",0,"'Italy'","'2008'"
"'189219'","m",31,"'United States'","'2005'"
"'189220'","m",28,"'Ireland'","'2006'"
"'189221'","m",0,"'Netherlands'","'2007'"
"'189232'","m",20,"'Poland'","'2007'"
"'189233'","f",0,"'Japan'","'2005'"
"'189234'","m",22,"'United Kingdom'","'2005'"
"'189243'","m",27,"'Turkey'","'2008'"
"'189244'","f",0,"'United Kingdom'","'2007'"
"'189248'","m",23,"'United States'","'2006'"
"'189263'","m",26,"'Germany'","'2004'"
"'189266'","f",27,"'Norway'","'2006'"
"'189267'","f",0,"'Italy'","'2008'"
"'189272'","m",21,"'United Kingdom'","'2008'"
"'189276'","f",23,"'Poland'","'2009'"
"'189280'","m",25,"'United States'","'2006'"
"'189282'","f",25,"'United States'","'2009'"
"'189294'","o",0,"'United States'","'2008'"
"'189297'","f",22,"'Canada'","'2008'"
"'189299'","m",20,"'United Kingdom'","'2005'"
"'189303'","f",20,"'Canada'","'2009'"
"'189306'","f",20,"'Spain'","'2008'"
"'189308'","m",17,"'United States'","'2008'"
"'189316'","o",0,"'Italy'","'2009'"
"'189321'","m",35,"'United States'","'2005'"
"'189339'","f",23,"'Romania'","'2008'"
"'189343'","o",0,"'United States'","'2009'"
"'189350'","f",19,"'Austria'","'2008'"
"'189361'","m",25,"'Romania'","'2008'"
"'189362'","m",26,"'Spain'","'2005'"
"'189367'","f",18,"'United Kingdom'","'2008'"
"'189384'","f",18,"'Spain'","'2008'"
"'189388'","m",0,"'United Kingdom'","'2006'"
"'189389'","f",0,"'Ireland'","'2007'"
"'189391'","m",15,"'Russian Federation'","'2009'"
"'189395'","f",20,"'United States'","'2007'"
"'189396'","m",22,"'United Kingdom'","'2008'"
"'189405'","m",30,"'United States'","'2006'"
"'189408'","m",33,"'Italy'","'2007'"
"'189413'","m",28,"'United Kingdom'","'2006'"
"'189417'","m",16,"'Sweden'","'2008'"
"'189424'","f",18,"'Poland'","'2007'"
"'189433'","m",32,"'Austria'","'2006'"
"'189447'","m",29,"'Slovakia'","'2008'"
"'189450'","m",21,"'Netherlands'","'2004'"
"'189461'","f",0,"'United Kingdom'","'2008'"
"'189463'","f",20,"'Germany'","'2006'"
"'189464'","m",24,"'Russian Federation'","'2006'"
"'189470'","m",0,"'Germany'","'2008'"
"'189479'","m",15,"'Norway'","'2008'"
"'189486'","m",54,"'United States'","'2008'"
"'189490'","m",0,"'Netherlands'","'2007'"
"'189493'","m",20,"'United States'","'2007'"
"'189506'","m",20,"'Germany'","'2008'"
"'189512'","m",25,"'Italy'","'2008'"
"'189513'","f",0,"'Germany'","'2009'"
"'189515'","m",17,"'Brazil'","'2009'"
"'189523'","o",20,"'Germany'","'2006'"
"'189526'","m",22,"'Mexico'","'2006'"
"'189530'","m",17,"'Belarus'","'2008'"
"'189532'","m",33,"'Russian Federation'","'2007'"
"'189540'","f",19,"'Poland'","'2009'"
"'189541'","m",25,"'United States'","'2007'"
"'189542'","m",37,"'Switzerland'","'2006'"
"'189545'","m",20,"'Ukraine'","'2007'"
"'189582'","m",63,"'Pakistan'","'2007'"
"'189587'","m",24,"'France'","'2007'"
"'189591'","f",22,"'Sweden'","'2005'"
"'189601'","m",36,"'Iraq'","'2005'"
"'189604'","m",26,"'Spain'","'2008'"
"'189605'","m",24,"'United States'","'2008'"
"'189607'","m",30,"'United States'","'2005'"
"'189611'","m",35,"'United Kingdom'","'2007'"
"'189616'","m",30,"'United States'","'2008'"
"'189621'","o",0,"'Russian Federation'","'2007'"
"'189623'","m",0,"'Bulgaria'","'2008'"
"'189625'","f",39,"'United States'","'2008'"
"'189628'","m",0,"'United Kingdom'","'2008'"
"'189630'","m",23,"'Finland'","'2007'"
"'189641'","f",21,"'United States'","'2007'"
"'189647'","f",19,"'United Kingdom'","'2009'"
"'189649'","m",24,"'Brazil'","'2007'"
"'189660'","m",19,"'United States'","'2008'"
"'189662'","m",24,"'Germany'","'2008'"
"'189673'","o",0,"'United States'","'2007'"
"'189674'","m",0,"'Spain'","'2007'"
"'189689'","m",0,"'Netherlands'","'2007'"
"'189693'","f",22,"'Ireland'","'2007'"
"'189700'","m",20,"'Russian Federation'","'2009'"
"'189709'","f",25,"'United States'","'2005'"
"'189710'","m",19,"'Portugal'","'2005'"
"'189718'","m",0,"'Turkey'","'2006'"
"'189721'","m",37,"'Germany'","'2008'"
"'189723'","m",45,"'Germany'","'2008'"
"'189725'","m",24,"'India'","'2007'"
"'189726'","m",21,"'Turkey'","'2008'"
"'189727'","m",19,"'United States'","'2006'"
"'189729'","m",27,"'Ukraine'","'2007'"
"'189738'","m",21,"'Finland'","'2006'"
"'189739'","m",21,"'Germany'","'2008'"
"'189741'","m",19,"'Chile'","'2008'"
"'189751'","m",20,"'Belgium'","'2008'"
"'189761'","f",19,"'United States'","'2006'"
"'189770'","m",22,"'Sweden'","'2006'"
"'189773'","m",20,"'United States'","'2008'"
"'189776'","f",0,"'Sweden'","'2008'"
"'189777'","f",22,"'United States'","'2005'"
"'189782'","f",22,"'United Kingdom'","'2006'"
"'189784'","m",0,"'Norway'","'2006'"
"'189786'","m",26,"'Spain'","'2009'"
"'189800'","m",19,"'United States Minor Outlying Islands'","'2009'"
"'189801'","m",0,"'Germany'","'2006'"
"'189812'","o",0,"'China'","'2008'"
"'189814'","m",25,"'Germany'","'2007'"
"'189815'","f",20,"'Sweden'","'2007'"
"'189831'","o",38,"'Russian Federation'","'2008'"
"'189850'","m",0,"'Denmark'","'2007'"
"'189851'","m",23,"'Sweden'","'2006'"
"'189854'","f",20,"'Canada'","'2009'"
"'189861'","m",20,"'United States'","'2008'"
"'189867'","m",16,"'United States'","'2008'"
"'189875'","f",22,"'Sweden'","'2005'"
"'189879'","o",0,"'United States Minor Outlying Islands'","'2008'"
"'189888'","m",18,"'Canada'","'2007'"
"'189890'","m",17,"'United States'","'2006'"
"'189906'","m",26,"'Chile'","'2007'"
"'189910'","m",39,"'United States'","'2004'"
"'189917'","o",32,"'Portugal'","'2008'"
"'189922'","m",20,"'Portugal'","'2008'"
"'189928'","m",29,"'Poland'","'2006'"
"'189930'","m",47,"'Argentina'","'2008'"
"'189931'","m",0,"'Belgium'","'2007'"
"'189933'","m",20,"'Costa Rica'","'2007'"
"'189941'","m",26,"'Finland'","'2006'"
"'189944'","m",0,"'United States'","'2009'"
"'189946'","m",21,"'United Kingdom'","'2007'"
"'189947'","m",35,"'India'","'2005'"
"'189948'","f",18,"'United States'","'2007'"
"'189949'","m",22,"'Mexico'","'2008'"
"'189954'","m",19,"'Mexico'","'2008'"
"'189956'","m",0,"'Canada'","'2004'"
"'189958'","m",40,"'Chile'","'2005'"
"'189960'","o",30,"'Australia'","'2004'"
"'189962'","m",22,"'Mexico'","'2008'"
"'189970'","m",23,"'Belgium'","'2007'"
"'189988'","m",21,"'Russian Federation'","'2009'"
"'189999'","f",21,"'Spain'","'2009'"
"'190007'","m",29,"'Germany'","'2007'"
"'190018'","m",27,"'Germany'","'2004'"
"'190019'","f",20,"'Croatia'","'2008'"
"'190038'","f",18,"'Finland'","'2006'"
"'190044'","m",31,"'United Kingdom'","'2006'"
"'190047'","f",17,"'Poland'","'2007'"
"'190050'","m",24,"'Georgia'","'2007'"
"'190057'","m",0,"'United States'","'2006'"
"'190059'","f",25,"'Croatia'","'2008'"
"'190062'","m",23,"'India'","'2007'"
"'190063'","m",0,"'United States'","'2008'"
"'190064'","m",20,"'Germany'","'2007'"
"'190071'","f",21,"'Spain'","'2009'"
"'190083'","f",24,"'Romania'","'2006'"
"'190086'","m",0,"'Germany'","'2008'"
"'190089'","o",34,"'Australia'","'2007'"
"'190092'","m",16,"'Singapore'","'2006'"
"'190098'","m",51,"'Italy'","'2008'"
"'190099'","f",22,"'United States'","'2005'"
"'190105'","o",0,"'United States'","'2009'"
"'190113'","m",23,"'Sweden'","'2006'"
"'190114'","m",24,"'Germany'","'2007'"
"'190119'","m",25,"'Spain'","'2007'"
"'190123'","m",25,"'Austria'","'2005'"
"'190125'","f",17,"'Iceland'","'2007'"
"'190128'","m",23,"'Spain'","'2005'"
"'190129'","m",23,"'United States'","'2006'"
"'190132'","m",29,"'United Kingdom'","'2007'"
"'190143'","f",22,"'Mexico'","'2006'"
"'190144'","m",29,"'Canada'","'2008'"
"'190152'","o",30,"'Sweden'","'2007'"
"'190153'","f",26,"'Colombia'","'2008'"
"'190164'","m",20,"'Germany'","'2008'"
"'190167'","m",24,"'United States'","'2006'"
"'190170'","m",29,"'Spain'","'2008'"
"'190171'","m",35,"'Norway'","'2005'"
"'190172'","m",20,"'Sweden'","'2007'"
"'190180'","o",0,"'United States'","'2006'"
"'190184'","m",28,"'Spain'","'2006'"
"'190194'","m",28,"'Norway'","'2005'"
"'190198'","f",19,"'United States'","'2006'"
"'190207'","f",0,"'United States'","'2007'"
"'190229'","m",30,"'Sweden'","'2008'"
"'190255'","f",21,"'Portugal'","'2008'"
"'190271'","f",23,"'United States'","'2009'"
"'190284'","m",21,"'Germany'","'2009'"
"'190285'","m",18,"'United Kingdom'","'2009'"
"'190288'","f",0,"'United States'","'2008'"
"'190290'","m",19,"'Czech Republic'","'2006'"
"'190298'","o",24,"'Italy'","'2008'"
"'190311'","o",0,"'Finland'","'2008'"
"'190313'","f",28,"'Taiwan'","'2008'"
"'190316'","m",36,"'Spain'","'2008'"
"'190318'","o",0,"'Denmark'","'2008'"
"'190322'","m",0,"'Netherlands'","'2005'"
"'190326'","m",31,"'Brazil'","'2008'"
"'190343'","m",36,"'United Kingdom'","'2004'"
"'190344'","f",29,"'Netherlands'","'2006'"
"'190345'","m",23,"'United States'","'2009'"
"'190349'","m",20,"'Poland'","'2007'"
"'190353'","m",23,"'United States'","'2004'"
"'190359'","m",27,"'Poland'","'2007'"
"'190366'","m",20,"'Poland'","'2008'"
"'190370'","m",23,"'United States'","'2006'"
"'190378'","f",0,"'Poland'","'2008'"
"'190383'","m",27,"'Norway'","'2007'"
"'190384'","m",20,"'Turkey'","'2007'"
"'190400'","f",22,"'Poland'","'2008'"
"'190403'","f",30,"'Sweden'","'2006'"
"'190406'","m",35,"'United States'","'2008'"
"'190420'","m",27,"'Italy'","'2009'"
"'190422'","m",19,"'Ireland'","'2008'"
"'190425'","f",25,"'Ukraine'","'2007'"
"'190429'","m",22,"'Netherlands'","'2006'"
"'190430'","m",0,"'United States'","'2009'"
"'190441'","m",32,"'United States'","'2008'"
"'190443'","m",22,"'Canada'","'2009'"
"'190444'","f",21,"'United States'","'2005'"
"'190450'","m",0,"'Russian Federation'","'2008'"
