purchaseid,temperature_avg,temperature_stdev,fuel_price_avg,fuel_price_stdev,cpi_avg,cpi_stdev,unemployment_avg,unemployment_stdev,holidayfreq
'20-22',20-22,72.4266666666667,2.01653994092253,3.493,0.594022726837951,209.123831766667,5.08688688995069,7.31766666666667,0.195809431165469,7
'20-23',20-23,71.2466666666667,8.30286898206479,3.45433333333333,0.580721390456157,209.0229294,5.15040722871312,7.31766666666667,0.195809431165469,7
'20-24',20-24,71.02,4.38557863913074,3.415,0.558470231973018,209.0163501,5.16192021381288,7.31766666666667,0.195809431165469,7
'20-25',20-25,75.5533333333333,2.800363071699,3.37966666666667,0.540607374471836,209.1059402,5.11883400520653,7.31766666666667,0.195809431165469,7
'20-26',20-26,73.28,3.27290390937461,3.345,0.503202742440857,209.1955303,5.07575531480801,7.31333333333333,0.196967848476149,7
'20-27',20-27,76.1533333333333,2.63917285021911,3.32333333333333,0.48175131897415,209.285120433333,5.03268432727257,7.36033333333333,0.144368740845616,7
'20-28',20-28,76.3766666666667,1.72946041681592,3.36266666666667,0.497278929106523,209.3707797,4.99060890284611,7.36033333333333,0.144368740845616,7
'20-29',20-29,76.7566666666667,1.88038116703406,3.38566666666667,0.539367530848245,209.3828471,5.00261705096638,7.36033333333333,0.144368740845616,7
'20-30',20-30,74.1933333333333,3.49777548355146,3.41033333333333,0.574784597334807,209.394914533333,5.01504828874822,7.36033333333333,0.144368740845616,7
'20-31',20-31,76.01,1.59727893619053,3.40366666666667,0.603765130935312,209.406982,5.02789957598049,7.36033333333333,0.144368740845616,7
'20-33',20-33,68.7,3.07861982063379,3.42,0.619069462984567,209.473113933333,5.06665025984977,7.36033333333333,0.144368740845616,7
'20-34',20-34,69.2633333333333,0.94452810087018,3.417,0.613137015682464,209.559131,5.10104409277411,7.36033333333333,0.144368740845616,7
'20-35',20-35,68.1866666666667,6.22293607016273,3.42566666666667,0.627762163030981,209.6451481,5.13550708924727,7.346,0.119549153071037,7
'20-37',20-37,62.6766666666667,3.06441402772761,3.51933333333333,0.573398058362017,209.853842866667,5.20421688287558,7.346,0.119549153071037,7
'20-38',20-38,57.87,6.39397372531345,3.55533333333333,0.576484460617397,210.036315533333,5.26302003269478,7.346,0.119549153071037,7
'20-39',20-39,59.8833333333333,3.1280078857529,3.521,0.5486127960593,210.218788266667,5.32435962829579,7.346,0.119549153071037,7
'20-40',20-40,51.99,9.00270514900931,3.495,0.539410789658494,210.401261,5.3881490842237,7.28633333333333,0.201082901643349,7
'20-41',20-41,50.7066666666667,10.5275321577915,3.49066666666667,0.536274494390078,210.5758928,5.45465882076458,7.28633333333333,0.201082901643349,7
'20-42',20-42,51.9433333333333,5.40594425917745,3.513,0.4870082134831,210.597692066667,5.52376662356687,7.28633333333333,0.201082901643349,7
'21-01',21-01,43.7966666666667,4.54125900311069,2.90166666666667,0.299500139120724,213.724185466667,4.87898211549788,7.803,0.662790313749384,7
'21-03',21-03,44.8933333333333,6.50810520300132,2.93266666666667,0.383845455011959,214.0191571,4.86306877424418,7.803,0.662790313749384,7
'21-04',21-04,46.7133333333333,3.58714835674995,2.95366666666667,0.367750368230041,214.183362566667,4.81400301897907,7.803,0.662790313749384,7
'21-05',21-05,46.9233333333333,9.85880993494317,2.99133333333333,0.36750555551356,214.347568066667,4.77121935065166,7.803,0.662790313749384,7
'21-07',21-07,53.1933333333333,7.53087201679418,3.09166666666667,0.397062127800339,214.613947466667,4.82880052511986,7.803,0.662790313749384,7
'21-08',21-08,55.9133333333333,4.89908494857281,3.11733333333333,0.413988325117186,214.714324833333,4.97780251523216,7.803,0.662790313749384,7
'21-09',21-09,60.98,2.7215436796055,3.21233333333333,0.460189453739795,214.814702166667,5.13566340541233,7.76166666666667,0.616289163731856,7
'21-10',21-10,59.1966666666667,5.7997097628532,3.29933333333333,0.470287500719863,214.915079533333,5.30159194398862,7.76166666666667,0.616289163731856,7
'21-11',21-11,64.84,2.62486190112942,3.34333333333333,0.479651262203422,215.005005633333,5.41832677186161,7.76166666666667,0.616289163731856,7
'21-12',21-12,65.8333333333333,3.94406304885358,3.35166666666667,0.507008218210843,215.092235966667,5.46089018576231,7.76166666666667,0.616289163731856,7
'21-13',21-13,63.72,6.39125183356119,3.383,0.546321334015063,215.1794663,5.5068610240203,7.72933333333333,0.597590439459449,7
'21-14',21-14,69.5033333333333,1.20034717200234,3.44933333333333,0.548766191864384,215.2666966,5.55615471450647,7.674,0.691308180191741,7
'21-15',21-15,71.04,2.02516665980844,3.496,0.560891255057523,215.3629748,5.586876539505,7.674,0.691308180191741,7
'21-16',21-16,70.6666666666667,3.63656889572216,3.50333333333333,0.58763112011987,215.529539133333,5.47472042446651,7.674,0.691308180191741,7
'21-17',21-17,73.4466666666667,6.50789008307105,3.461,0.607953123192895,215.696103466667,5.36257218341089,7.674,0.691308180191741,7
'21-18',21-18,74.0266666666667,10.8383132143952,3.45333333333333,0.652812632639207,215.862667833333,5.25043227300216,7.674,0.691308180191741,7
'21-19',21-19,77.5633333333333,5.16958734652331,3.41833333333333,0.658316286699134,216.029232166667,5.13830133764206,7.674,0.691308180191741,7
'21-20',21-20,75.6533333333334,9.33964310524401,3.39133333333333,0.667792133326933,215.957821033333,5.1593703667443,7.674,0.691308180191741,7
'21-21',21-21,81.12,5.2676655170956,3.33333333333333,0.599830253766291,215.8440995,5.22811836987454,7.674,0.691308180191741,7
'21-22',21-22,81.7833333333333,2.33165892302742,3.28966666666667,0.546554053441497,215.730377966667,5.29850264345818,7.64033333333333,0.654355662719707,7
'21-23',21-23,81.95,2.63119744603074,3.24733333333333,0.533315416365713,215.6166564,5.37045893882585,7.64033333333333,0.654355662719707,7
'21-24',21-24,84.8866666666667,3.07938846742873,3.21766666666667,0.529249783498622,215.603379766667,5.38508713359878,7.64033333333333,0.654355662719707,7
'21-25',21-25,84.89,2.78921135807201,3.18266666666667,0.512891151545173,215.6924683,5.3380751707366,7.64033333333333,0.654355662719707,7
'21-26',21-26,86.4033333333334,2.44821023062391,3.15,0.457423217600503,215.781556833333,5.29106636454447,7.614,0.638199811971145,7
'21-27',21-27,88.24,2.64295289401797,3.11133333333333,0.43810539066911,215.8706454,5.24406079094302,7.50533333333333,0.8236639686992,7
'21-28',21-28,87.7366666666667,4.58023289073055,3.17433333333333,0.447128989591746,215.9567541,5.19786720164629,7.50533333333333,0.8236639686992,7
'21-29',21-29,88.0333333333333,3.29457635111656,3.20866666666667,0.501394389012616,215.9682277,5.2129524563224,7.50533333333333,0.8236639686992,7
'21-30',21-30,88.6166666666667,2.71853514476622,3.236,0.551745412305351,215.9797013,5.22844491866234,7.50533333333333,0.8236639686992,7
'21-31',21-31,89.4533333333333,6.10662208862888,3.226,0.577687631856522,215.991174833333,5.24434109561641,7.50533333333333,0.8236639686992,7
'21-33',21-33,86.23,3.58864877077764,3.23566666666667,0.566155750066475,216.0595727,5.28589034388078,7.50533333333333,0.8236639686992,7
'21-34',21-34,83.5266666666667,7.55629759428086,3.25566666666667,0.549185153962967,216.150168866667,5.31778959719593,7.50533333333333,0.8236639686992,7
'21-35',21-35,81.9333333333333,10.9234854022575,3.258,0.569670957658896,216.240765,5.34975838572898,7.52666666666667,0.847220357010691,7
'21-37',21-37,75.11,6.06589647125638,3.321,0.529170104975704,216.461068633333,5.41391882047997,7.52666666666667,0.847220357010691,7
'21-38',21-38,72.6466666666667,2.6587465718515,3.30433333333333,0.51754162473499,216.654630866667,5.47604355340397,7.52666666666667,0.847220357010691,7
'21-39',21-39,75.6,7.04459367174564,3.24566666666667,0.484345262528018,216.8481931,5.54117816298282,7.52666666666667,0.847220357010691,7
'21-40',21-40,66.8766666666667,7.10515540529076,3.197,0.470216971195207,217.041755333333,5.6092178804808,7.258,1.00902378564629,7
'21-41',21-41,64.09,4.94485591296668,3.201,0.441054418411153,217.227049966667,5.68052538526871,7.258,1.00902378564629,7
'21-42',21-42,61.7966666666667,8.89539393918747,3.23933333333333,0.423110308706053,217.257280766667,5.75694333074518,7.258,1.00902378564629,7
'22-01',22-01,30.51,5.4237901876824,3.14,0.328720245801806,137.577284533333,2.74591259883705,8.08133333333333,0.508437147869172,7
'22-03',22-03,29.3066666666667,2.58312472275992,3.17366666666667,0.400697308867092,137.7204852,2.76720238394378,8.08133333333333,0.508437147869172,7
'22-04',22-04,30.7566666666667,8.78855126476109,3.188,0.410274298488219,137.800858533333,2.79064973441083,8.08133333333333,0.508437147869172,7
'22-05',22-05,34.5966666666667,7.35162793762941,3.213,0.434130164812355,137.8812319,2.81412696763076,8.08133333333333,0.508437147869172,7
'22-07',22-07,39.2066666666667,5.92667135357895,3.26666666666667,0.434511603220602,138.044481766667,2.85674549985268,8.08133333333333,0.508437147869172,7
'22-08',22-08,39.2633333333333,9.16783689500053,3.28766666666667,0.460036230457272,138.128197133333,2.87148871217328,8.08133333333333,0.508437147869172,7
'22-09',22-09,38.65,5.81056795847009,3.36333333333333,0.50454963416232,138.211912433333,2.88680145130262,8.103,0.522517942275669,7
'22-10',22-10,46.7333333333333,8.94441352651663,3.44166666666667,0.531492552472127,138.295627766667,2.90267460599532,8.103,0.522517942275669,7
'22-11',22-11,46.86,3.94137032007918,3.462,0.513097456629833,138.3739743,2.91593799515478,8.103,0.522517942275669,7
'22-12',22-12,48.1633333333333,8.33597224883416,3.46933333333333,0.51473326425765,138.4489976,2.9240946483757,8.103,0.522517942275669,7
'22-13',22-13,44.4666666666667,7.64558260260999,3.498,0.507689865961494,138.524020866667,2.93257003360209,8.03433333333333,0.462644932246453,7
'22-14',22-14,51.5366666666667,10.6741010550459,3.55266666666667,0.509062209688889,138.599044166667,2.94136130749312,8.09033333333333,0.366311797971806,7
'22-15',22-15,49.92,1.05531985672557,3.61033333333333,0.552595089856334,138.672827366667,2.94951144529831,8.09033333333333,0.366311797971806,7
'22-16',22-16,55.52,6.7462063413448,3.642,0.593171981806291,138.742893966667,2.94238223563921,8.09033333333333,0.366311797971806,7
'22-17',22-17,58.0866666666667,7.15134486186576,3.639,0.635037794150869,138.8129605,2.9352877883975,8.09033333333333,0.366311797971806,7
'22-18',22-18,57.9566666666667,10.0914287062503,3.642,0.681220228707276,138.8830271,2.92822831012411,8.09033333333333,0.366311797971806,7
'22-19',22-19,59.8133333333333,4.52758581733512,3.624,0.69159453439136,138.9530937,2.92120398458824,8.09033333333333,0.366311797971806,7
'22-20',22-20,62.53,4.31959488841254,3.60166666666667,0.697287124026633,139.002818933333,2.90870229043267,8.09033333333333,0.366311797971806,7
'22-21',22-21,66.45,6.85965013685095,3.56466666666667,0.660004040391671,139.043291766667,2.89479256197918,8.09033333333333,0.366311797971806,7
'22-22',22-22,70.9933333333333,1.63439081413595,3.52866666666667,0.624216575663713,139.083764633333,2.88151218532443,8.11866666666667,0.398113467912495,7
'22-23',22-23,70.1533333333333,8.77162660704001,3.492,0.60072289784892,139.124237466667,2.86886979447767,8.11866666666667,0.398113467912495,7
'22-24',22-24,68.9433333333333,6.50134088733513,3.45066666666667,0.574862012428488,139.183356933333,2.85991238269539,8.11866666666667,0.398113467912495,7
'22-25',22-25,72.0166666666667,4.36350012413595,3.42133333333333,0.562997631729777,139.260210166667,2.86275211752789,8.11866666666667,0.398113467912495,7
'22-26',22-26,72.7133333333333,3.15087818446419,3.39466666666667,0.535318908066335,139.3370634,2.8684111072312,8.04233333333333,0.38136771406785,7
'22-27',22-27,75.3333333333333,1.80000925923532,3.37133333333333,0.516574615455829,139.413916633333,2.87687266056162,8.06966666666667,0.342393535764522,7
'22-28',22-28,75.2533333333333,0.532008771858476,3.39933333333333,0.527422348155001,139.482758433333,2.88717211674375,8.06966666666667,0.342393535764522,7
'22-29',22-29,75.8566666666667,2.37186284032888,3.42933333333333,0.565092322840554,139.518548766667,2.86458533023358,8.06966666666667,0.342393535764522,7
'22-30',22-30,72.61,3.2616406914314,3.45633333333333,0.602488450788341,139.5543391,2.84303493043267,8.06966666666667,0.342393535764495,7
'22-31',22-31,74.7233333333333,1.52346097204232,3.44533333333333,0.623647603485601,139.590129433333,2.82254465617303,8.06966666666667,0.342393535764495,7
'22-33',22-33,69.57,6.39303527285753,3.45866666666667,0.64324593534148,139.6594887,2.82041915319599,8.06966666666667,0.342393535764495,7
'22-34',22-34,69.26,3.67978260227406,3.46266666666667,0.646078426611921,139.701776066667,2.86735717095542,8.06966666666667,0.342393535764495,7
'22-35',22-35,70.1333333333333,1.55776549369081,3.46166666666667,0.646835630847073,139.744063433333,2.91436191640826,8.116,0.417345180875501,7
'22-37',22-37,63.2433333333333,6.98920834811297,3.55833333333333,0.595944907968289,139.835858933333,3.00087534497488,8.116,0.417345180875501,7
'22-38',22-38,58.66,7.30974691764361,3.57766666666667,0.589561136213483,139.8986459,3.01838262998398,8.116,0.417345180875524,7
'22-39',22-39,63.2266666666667,6.09409823791287,3.54666666666667,0.552942432205496,139.9614328,3.03592343596559,8.116,0.417345180875524,7
'22-40',22-40,54.29,9.06821371605236,3.53266666666667,0.551389457038616,140.0242197,3.05349717807119,7.94033333333333,0.553077149531001,7
'22-41',22-41,53.7433333333333,9.11284990183271,3.52433333333333,0.536411533557335,140.083646433333,3.07044985094677,7.94033333333333,0.553077149531001,7
'22-42',22-42,54.4,5.39410789658492,3.54933333333333,0.488632104280236,140.0321797,3.06851517142318,7.94033333333333,0.553077149531001,7
'23-01',23-01,22.45,6.47901227040049,3.14,0.328720245801803,133.702784933333,2.68098443413196,5.089,0.815787349742569,7
'23-03',23-03,19.2033333333333,6.49350701341989,3.17366666666667,0.400697308867092,133.840645166667,2.70282258647664,5.089,0.815787349742569,7
'23-04',23-04,23.1,11.1172073831516,3.188,0.410274298488217,133.9172688,2.72891934006166,5.089,0.815787349742569,7
'23-05',23-05,25.7866666666667,9.92471829994854,3.213,0.434130164812355,133.9938925,2.75503785444475,5.089,0.815787349742569,7
'23-07',23-07,32.2066666666667,9.35820673704814,3.26666666666667,0.434511603220594,134.1509145,2.79988331160905,5.089,0.815787349742569,7
'23-08',23-08,28.9033333333333,10.9643619665411,3.28766666666667,0.460036230457267,134.2321251,2.81295771813158,5.089,0.815787349742569,7
'23-09',23-09,29.0266666666667,10.2758178912111,3.36333333333333,0.50454963416232,134.313335733333,2.8265840970693,4.93666666666667,0.606757227672931,7
'23-10',23-10,39.7633333333333,14.8900313409117,3.44166666666667,0.531492552472127,134.394546366667,2.8407543527542,4.93666666666667,0.606757227672931,7
'23-11',23-11,40.9066666666667,3.49362753214099,3.462,0.513097456629833,134.4715043,2.85310178904296,4.93666666666667,0.606757227672931,7
'23-12',23-12,44.4433333333333,14.4546682194139,3.46933333333333,0.51473326425765,134.5455663,2.86179739187548,4.93666666666667,0.606757227672931,7
'23-13',23-13,37.2066666666667,8.0265330830523,3.498,0.507689865961494,134.6196283,2.87086902586241,4.82566666666667,0.588273179172167,7
'23-14',23-14,45.07,13.8347280421409,3.55266666666667,0.509062209688889,134.693690333333,2.88031312352204,4.78033333333333,0.655000254452884,7
'23-15',23-15,44.2166666666667,2.08617672629472,3.61033333333333,0.552595089856334,134.766198566667,2.88898028765849,4.78033333333333,0.655000254452884,7
'23-16',23-16,51.37,10.1995048899444,3.642,0.593171981806291,134.834399666667,2.87983667404078,4.78033333333333,0.655000254452884,7
'23-17',23-17,56.0266666666667,12.4211486318027,3.639,0.635037794150869,134.9026007,2.87071420282027,4.78033333333333,0.655000254452884,7
'23-18',23-18,53.63,10.0162917289784,3.642,0.681220228707276,134.9708018,2.8616131302492,4.78033333333333,0.655000254452884,7
'23-19',23-19,55.4566666666667,2.74055347208065,3.624,0.69159453439136,135.039002866667,2.85253362319518,4.78033333333333,0.655000254452884,7
'23-20',23-20,58.46,1.8103314613629,3.60166666666667,0.697287124026633,135.086767,2.83852554208687,4.78033333333333,0.655000254452884,7
'23-21',23-21,66.51,3.28073162571991,3.56466666666667,0.660004040391671,135.125189233333,2.82331552940816,4.78033333333333,0.655000254452884,7
'23-22',23-22,66.0633333333333,1.232490703143,3.52866666666667,0.624216575663713,135.1636115,2.80870144837636,4.744,0.601354304881905,7
'23-23',23-23,66.4033333333333,10.2206376187268,3.492,0.60072289784892,135.2020337,2.79469258912308,4.744,0.601354304881905,7
'23-24',23-24,66.5766666666667,6.63560346414185,3.45066666666667,0.574862012428488,135.2600136,2.7855660572456,4.744,0.601354304881905,7
'23-25',23-25,68.6066666666667,4.24077037026679,3.42133333333333,0.562997631729777,135.336915766667,2.79084957370828,4.744,0.601354304881905,7
'23-26',23-26,66.53,2.84401125173614,3.39466666666667,0.535318908066335,135.413817933333,2.79908554113095,4.67833333333333,0.606031627337495,7
'23-27',23-27,70.27,0.513906606300321,3.37133333333333,0.516574615455829,135.490720033333,2.81024804870177,4.68866666666667,0.591980855546306,7
'23-28',23-28,68.8066666666667,1.23062314838155,3.39933333333333,0.527422348155001,135.558913966667,2.82322208649992,4.68866666666667,0.591980855546306,7
'23-29',23-29,72.1733333333333,4.14468736255607,3.42933333333333,0.565092322840554,135.589548366667,2.79664859086633,4.68866666666667,0.591980855546306,7
'23-30',23-30,67.37,3.57004201655947,3.45633333333333,0.602488450788341,135.6201828,2.77111779379215,4.68866666666667,0.591980855546306,7
